id_interne_plant,date,longueur,largeur,superficie,note
2533,2017-06-15,124.32,86.25,10722.6000,Condition normale pour la saison.
2533,2017-07-15,137.41,97.04,13334.2664,Rien à signaler.
2533,2017-08-15,105.99,179.03,18975.3897,Rien à signaler.
2533,2017-09-15,147.67,60.28,8901.5476,Condition normale pour la saison.
2533,2017-10-15,135.22,197.64,26724.8808,Condition normale pour la saison.
2534,2017-05-15,71.61,109.62,7849.8882,Condition normale pour la saison.
2534,2017-06-15,174.72,187.08,32686.6176,Condition normale pour la saison.
2534,2017-07-15,177.59,58.22,10339.2898,Légère variabilité observée.
2534,2017-08-15,118.87,72.57,8626.3959,Condition normale pour la saison.
2534,2017-09-15,98.22,147.94,14530.6668,Condition normale pour la saison.
2534,2017-10-15,189.12,112.60,21294.9120,Condition normale pour la saison.
2311,2017-05-15,99.54,59.41,5913.6714,Rien à signaler.
2311,2017-06-15,87.93,119.84,10537.5312,Condition normale pour la saison.
2311,2017-07-15,101.40,91.59,9287.2260,Condition normale pour la saison.
2311,2017-08-15,100.21,63.48,6361.3308,Rien à signaler.
2311,2017-09-15,58.93,142.83,8416.9719,Condition normale pour la saison.
2311,2017-10-15,70.80,82.82,5863.6560,Légère variabilité observée.
2353,2017-05-15,187.64,161.87,30373.2868,Condition normale pour la saison.
2353,2017-06-15,149.19,138.30,20632.9770,Rien à signaler.
2353,2017-07-15,183.64,150.26,27593.7464,Légère variabilité observée.
2353,2017-08-15,125.44,197.74,24804.5056,Condition normale pour la saison.
2353,2017-09-15,199.37,167.15,33324.6955,Légère variabilité observée.
2353,2017-10-15,88.13,114.02,10048.5826,Condition normale pour la saison.
2178,2017-05-15,124.95,177.25,22147.3875,Condition normale pour la saison.
2178,2017-06-15,160.76,69.87,11232.3012,Condition normale pour la saison.
2178,2017-07-15,59.20,131.85,7805.5200,Légère variabilité observée.
2178,2017-08-15,92.60,85.38,7906.1880,Condition normale pour la saison.
2178,2017-09-15,103.48,168.45,17431.2060,Rien à signaler.
2178,2017-10-15,53.22,196.00,10431.1200,Condition normale pour la saison.
2143,2017-05-15,102.76,171.80,17654.1680,Condition normale pour la saison.
2143,2017-06-15,143.06,162.13,23194.3178,Condition normale pour la saison.
2143,2017-07-15,59.17,69.67,4122.3739,Condition normale pour la saison.
2143,2017-08-15,106.06,176.29,18697.3174,Légère variabilité observée.
2143,2017-09-15,67.63,179.64,12149.0532,Légère variabilité observée.
2143,2017-10-15,137.49,116.20,15976.3380,Légère variabilité observée.
1949,2017-05-15,182.43,123.20,22475.3760,Rien à signaler.
1949,2017-06-15,146.50,116.54,17073.1100,Condition normale pour la saison.
1949,2017-07-15,88.51,174.54,15448.5354,Condition normale pour la saison.
1949,2017-08-15,117.83,149.89,17661.5387,Condition normale pour la saison.
1949,2017-09-15,116.31,58.85,6844.8435,Condition normale pour la saison.
1949,2017-10-15,169.34,168.39,28515.1626,Rien à signaler.
2555,2017-05-15,133.08,79.32,10555.9056,Condition normale pour la saison.
2555,2017-06-15,141.17,53.45,7545.5365,Condition normale pour la saison.
2555,2017-07-15,59.42,60.46,3592.5332,Condition normale pour la saison.
2555,2017-08-15,70.31,159.06,11183.5086,Légère variabilité observée.
2555,2017-09-15,176.87,193.75,34268.5625,Rien à signaler.
2555,2017-10-15,162.95,152.19,24799.3605,Rien à signaler.
2045,2017-05-15,107.41,86.48,9288.8168,Rien à signaler.
2045,2017-06-15,122.78,66.44,8157.5032,Légère variabilité observée.
2045,2017-07-15,89.04,51.03,4543.7112,Rien à signaler.
2045,2017-08-15,185.42,74.68,13847.1656,Condition normale pour la saison.
2045,2017-09-15,66.36,92.25,6121.7100,Condition normale pour la saison.
2045,2017-10-15,166.43,190.66,31731.5438,Condition normale pour la saison.
2426,2017-05-15,154.33,85.28,13161.2624,Condition normale pour la saison.
2426,2017-06-15,180.27,96.19,17340.1713,Condition normale pour la saison.
2426,2017-07-15,132.74,167.42,22223.3308,Condition normale pour la saison.
2426,2017-08-15,109.00,188.57,20554.1300,Condition normale pour la saison.
2426,2017-09-15,195.81,143.35,28069.3635,Condition normale pour la saison.
2426,2017-10-15,124.96,84.01,10497.8896,Légère variabilité observée.
2432,2017-05-15,105.42,113.88,12005.2296,Condition normale pour la saison.
2432,2017-06-15,143.13,90.69,12980.4597,Rien à signaler.
2432,2017-07-15,181.50,125.21,22725.6150,Rien à signaler.
2432,2017-08-15,119.83,190.89,22874.3487,Condition normale pour la saison.
2432,2017-09-15,58.73,121.61,7142.1553,Condition normale pour la saison.
2432,2017-10-15,111.13,163.91,18215.3183,Condition normale pour la saison.
2121,2017-05-15,136.41,180.35,24601.5435,Condition normale pour la saison.
2121,2017-06-15,163.48,149.09,24373.2332,Condition normale pour la saison.
2121,2017-07-15,122.43,151.69,18571.4067,Condition normale pour la saison.
2121,2017-08-15,52.06,197.11,10261.5466,Rien à signaler.
2121,2017-09-15,72.38,177.99,12882.9162,Condition normale pour la saison.
2121,2017-10-15,192.44,89.96,17311.9024,Condition normale pour la saison.
1968,2017-05-15,74.82,156.14,11682.3948,Condition normale pour la saison.
1968,2017-06-15,165.67,106.34,17617.3478,Condition normale pour la saison.
1968,2017-07-15,54.99,108.79,5982.3621,Rien à signaler.
1968,2017-08-15,58.15,182.20,10594.9300,Condition normale pour la saison.
1968,2017-09-15,61.16,149.50,9143.4200,Condition normale pour la saison.
1968,2017-10-15,82.96,184.17,15278.7432,Rien à signaler.
2546,2017-05-15,181.57,116.64,21178.3248,Condition normale pour la saison.
2546,2017-06-15,155.01,130.37,20208.6537,Condition normale pour la saison.
2546,2017-07-15,101.87,161.72,16474.4164,Rien à signaler.
2546,2017-08-15,62.90,157.12,9882.8480,Condition normale pour la saison.
2546,2017-09-15,98.36,124.62,12257.6232,Rien à signaler.
2546,2017-10-15,105.94,168.92,17895.3848,Condition normale pour la saison.
2523,2017-05-15,102.16,50.28,5136.6048,Rien à signaler.
2523,2017-06-15,149.99,157.16,23572.4284,Rien à signaler.
2523,2017-07-15,134.66,181.94,24500.0404,Légère variabilité observée.
2523,2017-08-15,143.61,115.64,16607.0604,Condition normale pour la saison.
2523,2017-09-15,117.25,91.66,10747.1350,Légère variabilité observée.
2523,2017-10-15,103.81,108.53,11266.4993,Légère variabilité observée.
2226,2017-05-15,148.65,147.98,21997.2270,Rien à signaler.
2226,2017-06-15,195.06,113.09,22059.3354,Légère variabilité observée.
2226,2017-07-15,171.18,141.57,24233.9526,Rien à signaler.
2226,2017-08-15,107.50,162.55,17474.1250,Condition normale pour la saison.
2226,2017-09-15,84.39,147.87,12478.7493,Condition normale pour la saison.
2226,2017-10-15,141.36,168.38,23802.1968,Condition normale pour la saison.
2066,2017-05-15,171.98,98.44,16929.7112,Légère variabilité observée.
2066,2017-06-15,116.14,191.01,22183.9014,Condition normale pour la saison.
2066,2017-07-15,99.99,134.93,13491.6507,Condition normale pour la saison.
2066,2017-08-15,117.74,161.70,19038.5580,Légère variabilité observée.
2066,2017-09-15,136.97,69.04,9456.4088,Condition normale pour la saison.
2066,2017-10-15,72.67,125.37,9110.6379,Condition normale pour la saison.
2054,2017-05-15,92.67,148.86,13794.8562,Condition normale pour la saison.
2054,2017-06-15,193.80,150.70,29205.6600,Condition normale pour la saison.
2054,2017-07-15,182.12,195.89,35675.4868,Condition normale pour la saison.
2054,2017-08-15,84.90,107.13,9095.3370,Condition normale pour la saison.
2054,2017-09-15,72.18,135.75,9798.4350,Condition normale pour la saison.
2054,2017-10-15,67.42,73.23,4937.1666,Condition normale pour la saison.
2380,2017-05-15,199.51,102.18,20385.9318,Rien à signaler.
2380,2017-06-15,57.60,113.28,6524.9280,Rien à signaler.
2380,2017-07-15,162.79,87.36,14221.3344,Condition normale pour la saison.
2380,2017-08-15,64.29,76.75,4934.2575,Légère variabilité observée.
2380,2017-09-15,157.61,89.78,14150.2258,Légère variabilité observée.
2380,2017-10-15,120.38,130.34,15690.3292,Rien à signaler.
2129,2017-05-15,189.18,72.62,13738.2516,Condition normale pour la saison.
2129,2017-06-15,166.57,99.20,16523.7440,Condition normale pour la saison.
2129,2017-07-15,88.21,56.75,5005.9175,Légère variabilité observée.
2129,2017-08-15,193.21,99.72,19266.9012,Condition normale pour la saison.
2129,2017-09-15,116.00,198.88,23070.0800,Condition normale pour la saison.
2129,2017-10-15,80.81,147.93,11954.2233,Condition normale pour la saison.
2033,2017-05-15,68.58,157.81,10822.6098,Légère variabilité observée.
2033,2017-06-15,146.84,177.00,25990.6800,Condition normale pour la saison.
2033,2017-07-15,151.37,106.06,16054.3022,Condition normale pour la saison.
2033,2017-08-15,140.56,60.51,8505.2856,Condition normale pour la saison.
2033,2017-09-15,188.81,184.75,34882.6475,Rien à signaler.
2033,2017-10-15,168.00,199.04,33438.7200,Légère variabilité observée.
2165,2017-05-15,68.99,101.83,7025.2517,Condition normale pour la saison.
2165,2017-06-15,116.67,189.67,22128.7989,Condition normale pour la saison.
2165,2017-07-15,184.92,50.19,9281.1348,Condition normale pour la saison.
2165,2017-08-15,110.68,90.23,9986.6564,Légère variabilité observée.
2165,2017-09-15,123.93,185.20,22951.8360,Condition normale pour la saison.
2165,2017-10-15,124.54,116.00,14446.6400,Condition normale pour la saison.
2072,2017-05-15,101.02,176.08,17787.6016,Condition normale pour la saison.
2072,2017-06-15,155.07,113.22,17557.0254,Condition normale pour la saison.
2072,2017-07-15,176.17,77.15,13591.5155,Rien à signaler.
2072,2017-08-15,121.19,104.50,12664.3550,Condition normale pour la saison.
2072,2017-09-15,94.56,82.83,7832.4048,Rien à signaler.
2072,2017-10-15,148.92,102.69,15292.5948,Légère variabilité observée.
2357,2017-05-15,110.65,55.89,6184.2285,Légère variabilité observée.
2357,2017-06-15,77.23,144.39,11151.2397,Rien à signaler.
2357,2017-07-15,151.31,186.32,28192.0792,Rien à signaler.
2357,2017-08-15,184.94,74.52,13781.7288,Légère variabilité observée.
2357,2017-09-15,160.95,133.23,21443.3685,Rien à signaler.
2357,2017-10-15,187.65,73.92,13871.0880,Rien à signaler.
2255,2017-05-15,86.62,190.31,16484.6522,Condition normale pour la saison.
2255,2017-06-15,195.67,178.81,34987.7527,Légère variabilité observée.
2255,2017-07-15,183.93,84.74,15586.2282,Légère variabilité observée.
2255,2017-08-15,160.13,184.66,29569.6058,Condition normale pour la saison.
2255,2017-09-15,163.63,66.51,10883.0313,Légère variabilité observée.
2255,2017-10-15,57.36,192.50,11041.8000,Légère variabilité observée.
2256,2017-05-15,164.25,124.09,20381.7825,Condition normale pour la saison.
2256,2017-06-15,188.63,158.62,29920.4906,Condition normale pour la saison.
2256,2017-07-15,107.60,106.77,11488.4520,Légère variabilité observée.
2256,2017-08-15,131.33,151.34,19875.4822,Rien à signaler.
2256,2017-09-15,75.47,145.29,10965.0363,Légère variabilité observée.
2256,2017-10-15,124.73,196.34,24489.4882,Légère variabilité observée.
1967,2017-05-15,154.47,65.92,10182.6624,Condition normale pour la saison.
1967,2017-06-15,98.94,104.22,10311.5268,Condition normale pour la saison.
1967,2017-07-15,123.99,90.97,11279.3703,Condition normale pour la saison.
1967,2017-08-15,174.85,191.08,33410.3380,Condition normale pour la saison.
1967,2017-09-15,144.87,98.56,14278.3872,Légère variabilité observée.
1967,2017-10-15,93.16,105.28,9807.8848,Rien à signaler.
2334,2017-05-15,146.67,156.90,23012.5230,Condition normale pour la saison.
2334,2017-06-15,199.34,171.67,34220.6978,Légère variabilité observée.
2334,2017-07-15,197.70,60.40,11941.0800,Légère variabilité observée.
2334,2017-08-15,148.49,106.88,15870.6112,Légère variabilité observée.
2334,2017-09-15,67.31,78.13,5258.9303,Légère variabilité observée.
2334,2017-10-15,177.21,62.84,11135.8764,Condition normale pour la saison.
2424,2017-05-15,157.04,185.00,29052.4000,Légère variabilité observée.
2424,2017-06-15,66.64,156.08,10401.1712,Condition normale pour la saison.
2424,2017-07-15,160.19,144.11,23084.9809,Condition normale pour la saison.
2424,2017-08-15,126.80,80.71,10234.0280,Condition normale pour la saison.
2424,2017-09-15,112.50,87.95,9894.3750,Condition normale pour la saison.
2424,2017-10-15,77.60,195.61,15179.3360,Condition normale pour la saison.
2068,2017-05-15,167.67,149.40,25049.8980,Légère variabilité observée.
2068,2017-06-15,191.85,71.75,13765.2375,Condition normale pour la saison.
2068,2017-07-15,156.63,133.08,20844.3204,Condition normale pour la saison.
2068,2017-08-15,66.49,102.37,6806.5813,Condition normale pour la saison.
2068,2017-09-15,60.61,103.74,6287.6814,Condition normale pour la saison.
2068,2017-10-15,79.56,67.98,5408.4888,Condition normale pour la saison.
2149,2017-05-15,156.28,175.63,27447.4564,Condition normale pour la saison.
2149,2017-06-15,60.46,114.88,6945.6448,Légère variabilité observée.
2149,2017-07-15,117.07,112.68,13191.4476,Rien à signaler.
2149,2017-08-15,50.54,116.20,5872.7480,Légère variabilité observée.
2149,2017-09-15,80.18,155.13,12438.3234,Condition normale pour la saison.
2149,2017-10-15,190.85,127.48,24329.5580,Condition normale pour la saison.
2477,2017-05-15,114.56,64.13,7346.7328,Légère variabilité observée.
2477,2017-06-15,60.32,114.94,6933.1808,Condition normale pour la saison.
2477,2017-07-15,123.81,128.38,15894.7278,Rien à signaler.
2477,2017-08-15,99.97,93.62,9359.1914,Rien à signaler.
2477,2017-09-15,156.86,176.53,27690.4958,Condition normale pour la saison.
2477,2017-10-15,113.97,100.83,11491.5951,Rien à signaler.
1841,2017-05-15,159.46,152.34,24292.1364,Rien à signaler.
1841,2017-06-15,146.12,147.03,21484.0236,Condition normale pour la saison.
1841,2017-07-15,149.02,180.26,26862.3452,Condition normale pour la saison.
1841,2017-08-15,58.27,153.31,8933.3737,Rien à signaler.
1841,2017-09-15,126.62,182.99,23170.1938,Rien à signaler.
1841,2017-10-15,108.45,128.52,13937.9940,Rien à signaler.
1819,2017-05-15,146.20,130.17,19030.8540,Légère variabilité observée.
1819,2017-06-15,134.58,160.26,21567.7908,Condition normale pour la saison.
1819,2017-07-15,95.56,119.41,11410.8196,Condition normale pour la saison.
1819,2017-08-15,56.33,148.84,8384.1572,Condition normale pour la saison.
1819,2017-09-15,162.80,131.15,21351.2200,Rien à signaler.
1819,2017-10-15,147.15,163.60,24073.7400,Légère variabilité observée.
2022,2017-05-15,122.05,104.10,12705.4050,Condition normale pour la saison.
2022,2017-06-15,115.21,50.07,5768.5647,Condition normale pour la saison.
2022,2017-07-15,60.00,105.37,6322.2000,Condition normale pour la saison.
2022,2017-08-15,60.73,185.33,11255.0909,Légère variabilité observée.
2022,2017-09-15,97.13,138.66,13468.0458,Légère variabilité observée.
2022,2017-10-15,145.05,52.97,7683.2985,Condition normale pour la saison.
2328,2017-05-15,163.42,192.60,31474.6920,Condition normale pour la saison.
2328,2017-06-15,163.80,143.96,23580.6480,Condition normale pour la saison.
2328,2017-07-15,178.40,132.82,23695.0880,Rien à signaler.
2328,2017-08-15,184.67,94.74,17495.6358,Condition normale pour la saison.
2328,2017-09-15,148.42,192.44,28561.9448,Condition normale pour la saison.
2328,2017-10-15,104.72,161.79,16942.6488,Rien à signaler.
2355,2017-05-15,71.31,187.88,13397.7228,Condition normale pour la saison.
2355,2017-06-15,162.72,116.87,19017.0864,Rien à signaler.
2355,2017-07-15,123.01,79.98,9838.3398,Légère variabilité observée.
2355,2017-08-15,101.73,145.80,14832.2340,Rien à signaler.
2355,2017-09-15,102.67,101.68,10439.4856,Condition normale pour la saison.
2355,2017-10-15,88.46,164.86,14583.5156,Rien à signaler.
2508,2017-05-15,112.85,62.90,7098.2650,Rien à signaler.
2508,2017-06-15,122.10,69.53,8489.6130,Condition normale pour la saison.
2508,2017-07-15,91.61,153.63,14074.0443,Rien à signaler.
2508,2017-08-15,60.81,107.26,6522.4806,Condition normale pour la saison.
2508,2017-09-15,166.48,193.51,32215.5448,Condition normale pour la saison.
2508,2017-10-15,108.19,177.28,19179.9232,Rien à signaler.
2233,2017-05-15,187.51,131.10,24582.5610,Rien à signaler.
2233,2017-06-15,152.95,100.96,15441.8320,Condition normale pour la saison.
2233,2017-07-15,75.54,195.00,14730.3000,Légère variabilité observée.
2233,2017-08-15,105.05,135.98,14284.6990,Légère variabilité observée.
2233,2017-09-15,92.37,117.30,10835.0010,Condition normale pour la saison.
2233,2017-10-15,161.92,97.46,15780.7232,Condition normale pour la saison.
1946,2017-05-15,111.07,145.81,16195.1167,Condition normale pour la saison.
1946,2017-06-15,122.96,62.55,7691.1480,Rien à signaler.
1946,2017-07-15,147.62,56.05,8274.1010,Légère variabilité observée.
1946,2017-08-15,74.34,153.69,11425.3146,Légère variabilité observée.
1946,2017-09-15,188.09,160.90,30263.6810,Condition normale pour la saison.
1946,2017-10-15,61.28,163.27,10005.1856,Rien à signaler.
2393,2017-05-15,176.70,117.91,20834.6970,Légère variabilité observée.
2393,2017-06-15,104.39,93.97,9809.5283,Condition normale pour la saison.
2393,2017-07-15,176.94,94.31,16687.2114,Condition normale pour la saison.
2393,2017-08-15,133.30,119.96,15990.6680,Rien à signaler.
2393,2017-09-15,115.43,59.35,6850.7705,Condition normale pour la saison.
2393,2017-10-15,196.84,64.62,12719.8008,Condition normale pour la saison.
2137,2017-05-15,173.26,175.69,30440.0494,Condition normale pour la saison.
2137,2017-06-15,97.43,185.38,18061.5734,Condition normale pour la saison.
2137,2017-07-15,70.96,179.01,12702.5496,Rien à signaler.
2137,2017-08-15,75.59,50.87,3845.2633,Condition normale pour la saison.
2137,2017-09-15,100.18,106.40,10659.1520,Condition normale pour la saison.
2137,2017-10-15,61.67,156.15,9629.7705,Légère variabilité observée.
2251,2017-05-15,56.72,170.92,9694.5824,Condition normale pour la saison.
2251,2017-06-15,196.29,146.94,28842.8526,Condition normale pour la saison.
2251,2017-07-15,165.88,108.81,18049.4028,Condition normale pour la saison.
2251,2017-08-15,76.57,172.27,13190.7139,Condition normale pour la saison.
2251,2017-09-15,85.80,187.15,16057.4700,Rien à signaler.
2251,2017-10-15,143.49,167.57,24044.6193,Condition normale pour la saison.
2387,2017-05-15,187.43,89.14,16707.5102,Condition normale pour la saison.
2387,2017-06-15,50.42,86.18,4345.1956,Condition normale pour la saison.
2387,2017-07-15,135.24,117.33,15867.7092,Condition normale pour la saison.
2387,2017-08-15,53.64,113.49,6087.6036,Légère variabilité observée.
2387,2017-09-15,176.02,103.38,18196.9476,Condition normale pour la saison.
2387,2017-10-15,87.76,111.84,9815.0784,Condition normale pour la saison.
1885,2017-05-15,132.96,154.01,20477.1696,Condition normale pour la saison.
1885,2017-06-15,100.96,144.73,14611.9408,Légère variabilité observée.
1885,2017-07-15,53.41,194.93,10411.2113,Condition normale pour la saison.
1885,2017-08-15,169.00,179.83,30391.2700,Condition normale pour la saison.
1885,2017-09-15,105.43,178.28,18796.0604,Condition normale pour la saison.
1885,2017-10-15,112.64,102.04,11493.7856,Légère variabilité observée.
2185,2017-05-15,50.30,74.18,3731.2540,Rien à signaler.
2185,2017-06-15,182.04,196.64,35796.3456,Légère variabilité observée.
2185,2017-07-15,153.66,93.50,14367.2100,Légère variabilité observée.
2185,2017-08-15,164.47,88.76,14598.3572,Légère variabilité observée.
2185,2017-09-15,74.46,60.33,4492.1718,Condition normale pour la saison.
2185,2017-10-15,72.83,150.21,10939.7943,Condition normale pour la saison.
2080,2017-05-15,68.95,85.84,5918.6680,Condition normale pour la saison.
2080,2017-06-15,169.56,133.69,22668.4764,Condition normale pour la saison.
2080,2017-07-15,82.59,155.32,12827.8788,Condition normale pour la saison.
2080,2017-08-15,106.05,68.05,7216.7025,Condition normale pour la saison.
2080,2017-09-15,144.67,150.64,21793.0888,Condition normale pour la saison.
2080,2017-10-15,110.73,157.86,17479.8378,Condition normale pour la saison.
1938,2017-05-15,172.56,194.75,33606.0600,Condition normale pour la saison.
1938,2017-06-15,109.11,64.26,7011.4086,Légère variabilité observée.
1938,2017-07-15,146.60,104.41,15306.5060,Condition normale pour la saison.
1938,2017-08-15,137.77,52.32,7208.1264,Condition normale pour la saison.
1938,2017-09-15,59.36,79.58,4723.8688,Légère variabilité observée.
1938,2017-10-15,54.27,74.39,4037.1453,Condition normale pour la saison.
2479,2017-05-15,192.79,103.62,19976.8998,Condition normale pour la saison.
2479,2017-06-15,178.64,170.12,30390.2368,Condition normale pour la saison.
2479,2017-07-15,89.03,51.53,4587.7159,Rien à signaler.
2479,2017-08-15,120.38,71.19,8569.8522,Condition normale pour la saison.
2479,2017-09-15,173.72,142.24,24709.9328,Condition normale pour la saison.
2479,2017-10-15,100.40,181.58,18230.6320,Légère variabilité observée.
2579,2017-05-15,156.41,141.11,22071.0151,Condition normale pour la saison.
2579,2017-06-15,135.84,147.65,20056.7760,Condition normale pour la saison.
2579,2017-07-15,170.19,110.61,18824.7159,Rien à signaler.
2579,2017-08-15,157.63,110.13,17359.7919,Condition normale pour la saison.
2579,2017-09-15,199.94,168.66,33721.8804,Légère variabilité observée.
2579,2017-10-15,66.65,101.22,6746.3130,Légère variabilité observée.
1800,2017-05-15,163.37,68.50,11190.8450,Rien à signaler.
1800,2017-06-15,168.80,188.01,31736.0880,Condition normale pour la saison.
1800,2017-07-15,173.37,136.57,23677.1409,Rien à signaler.
1800,2017-08-15,187.35,156.89,29393.3415,Légère variabilité observée.
1800,2017-09-15,181.09,54.00,9778.8600,Condition normale pour la saison.
1800,2017-10-15,118.74,126.08,14970.7392,Légère variabilité observée.
1957,2017-05-15,170.31,113.42,19316.5602,Légère variabilité observée.
1957,2017-06-15,199.16,74.09,14755.7644,Rien à signaler.
1957,2017-07-15,111.21,86.73,9645.2433,Condition normale pour la saison.
1957,2017-08-15,89.91,188.48,16946.2368,Rien à signaler.
1957,2017-09-15,79.17,177.00,14013.0900,Légère variabilité observée.
1957,2017-10-15,117.46,113.18,13294.1228,Légère variabilité observée.
2319,2017-05-15,117.98,185.27,21858.1546,Condition normale pour la saison.
2319,2017-06-15,178.80,85.31,15253.4280,Condition normale pour la saison.
2319,2017-07-15,122.58,130.29,15970.9482,Rien à signaler.
2319,2017-08-15,162.01,128.28,20782.6428,Légère variabilité observée.
2319,2017-09-15,133.19,172.66,22996.5854,Condition normale pour la saison.
2319,2017-10-15,51.40,181.66,9337.3240,Légère variabilité observée.
2299,2017-05-15,52.39,97.25,5094.9275,Légère variabilité observée.
2299,2017-06-15,98.05,145.24,14240.7820,Condition normale pour la saison.
2299,2017-07-15,80.36,167.93,13494.8548,Rien à signaler.
2299,2017-08-15,102.47,104.75,10733.7325,Condition normale pour la saison.
2299,2017-09-15,79.08,109.42,8652.9336,Rien à signaler.
2299,2017-10-15,145.49,52.51,7639.6799,Condition normale pour la saison.
2051,2017-05-15,110.43,175.52,19382.6736,Condition normale pour la saison.
2051,2017-06-15,54.26,92.37,5011.9962,Condition normale pour la saison.
2051,2017-07-15,169.45,180.14,30524.7230,Rien à signaler.
2051,2017-08-15,167.03,120.67,20155.5101,Légère variabilité observée.
2051,2017-09-15,50.57,189.31,9573.4067,Légère variabilité observée.
2051,2017-10-15,114.29,123.14,14073.6706,Rien à signaler.
1803,2017-05-15,98.17,164.97,16195.1049,Légère variabilité observée.
1803,2017-06-15,84.47,67.02,5661.1794,Rien à signaler.
1803,2017-07-15,196.20,178.18,34958.9160,Rien à signaler.
1803,2017-08-15,113.60,187.14,21259.1040,Condition normale pour la saison.
1803,2017-09-15,185.24,145.47,26946.8628,Condition normale pour la saison.
1803,2017-10-15,130.37,140.96,18376.9552,Condition normale pour la saison.
1905,2017-05-15,76.91,57.12,4393.0992,Condition normale pour la saison.
1905,2017-06-15,98.25,100.81,9904.5825,Rien à signaler.
1905,2017-07-15,136.22,124.58,16970.2876,Légère variabilité observée.
1905,2017-08-15,97.27,155.17,15093.3859,Légère variabilité observée.
1905,2017-09-15,193.62,115.25,22314.7050,Condition normale pour la saison.
1905,2017-10-15,96.85,118.45,11471.8825,Condition normale pour la saison.
2323,2017-05-15,86.00,77.57,6671.0200,Rien à signaler.
2323,2017-06-15,110.67,194.94,21574.0098,Condition normale pour la saison.
2323,2017-07-15,53.02,167.54,8882.9708,Condition normale pour la saison.
2323,2017-08-15,59.39,99.84,5929.4976,Rien à signaler.
2323,2017-09-15,71.46,101.15,7228.1790,Condition normale pour la saison.
2323,2017-10-15,111.99,123.32,13810.6068,Légère variabilité observée.
2189,2017-05-15,157.33,81.19,12773.6227,Condition normale pour la saison.
2189,2017-06-15,144.77,194.08,28096.9616,Rien à signaler.
2189,2017-07-15,184.37,183.82,33890.8934,Condition normale pour la saison.
2189,2017-08-15,112.87,164.87,18608.8769,Légère variabilité observée.
2189,2017-09-15,147.08,172.65,25393.3620,Condition normale pour la saison.
2189,2017-10-15,186.09,99.56,18527.1204,Condition normale pour la saison.
1911,2017-05-15,197.65,148.10,29271.9650,Légère variabilité observée.
1911,2017-06-15,55.95,133.21,7453.0995,Légère variabilité observée.
1911,2017-07-15,56.36,142.76,8045.9536,Condition normale pour la saison.
1911,2017-08-15,126.60,63.93,8093.5380,Condition normale pour la saison.
1911,2017-09-15,179.94,92.04,16561.6776,Légère variabilité observée.
1911,2017-10-15,103.06,85.30,8791.0180,Légère variabilité observée.
1871,2017-05-15,59.03,199.84,11796.5552,Condition normale pour la saison.
1871,2017-06-15,52.74,177.91,9382.9734,Rien à signaler.
1871,2017-07-15,95.44,158.00,15079.5200,Condition normale pour la saison.
1871,2017-08-15,168.47,146.91,24749.9277,Condition normale pour la saison.
1871,2017-09-15,178.79,162.18,28996.1622,Condition normale pour la saison.
1871,2017-10-15,134.73,123.87,16689.0051,Condition normale pour la saison.
1882,2017-05-15,58.37,119.16,6955.3692,Légère variabilité observée.
1882,2017-06-15,190.28,179.68,34189.5104,Condition normale pour la saison.
1882,2017-07-15,143.03,179.30,25645.2790,Rien à signaler.
1882,2017-08-15,54.05,57.59,3112.7395,Condition normale pour la saison.
1882,2017-09-15,61.78,114.64,7082.4592,Rien à signaler.
1882,2017-10-15,198.00,67.95,13454.1000,Condition normale pour la saison.
1898,2017-05-15,133.16,110.19,14672.9004,Rien à signaler.
1898,2017-06-15,82.61,129.84,10726.0824,Rien à signaler.
1898,2017-07-15,125.00,88.87,11108.7500,Légère variabilité observée.
1898,2017-08-15,180.55,141.36,25522.5480,Légère variabilité observée.
1898,2017-09-15,118.66,199.81,23709.4546,Rien à signaler.
1898,2017-10-15,139.13,130.16,18109.1608,Condition normale pour la saison.
2262,2017-05-15,197.20,55.85,11013.6200,Légère variabilité observée.
2262,2017-06-15,163.55,98.17,16055.7035,Condition normale pour la saison.
2262,2017-07-15,194.65,117.98,22964.8070,Condition normale pour la saison.
2262,2017-08-15,96.07,94.09,9039.2263,Condition normale pour la saison.
2262,2017-09-15,162.72,78.82,12825.5904,Légère variabilité observée.
2262,2017-10-15,153.69,160.10,24605.7690,Condition normale pour la saison.
2216,2017-05-15,75.89,79.25,6014.2825,Condition normale pour la saison.
2216,2017-06-15,148.09,88.95,13172.6055,Légère variabilité observée.
2216,2017-07-15,194.54,133.64,25998.3256,Rien à signaler.
2216,2017-08-15,152.84,50.14,7663.3976,Condition normale pour la saison.
2216,2017-09-15,192.90,197.50,38097.7500,Condition normale pour la saison.
2216,2017-10-15,163.02,71.46,11649.4092,Condition normale pour la saison.
2458,2017-05-15,127.43,179.08,22820.1644,Légère variabilité observée.
2458,2017-06-15,88.85,64.21,5705.0585,Condition normale pour la saison.
2458,2017-07-15,181.90,75.78,13784.3820,Condition normale pour la saison.
2458,2017-08-15,72.82,91.28,6647.0096,Condition normale pour la saison.
2458,2017-09-15,123.61,101.86,12590.9146,Condition normale pour la saison.
2458,2017-10-15,189.34,138.10,26147.8540,Rien à signaler.
2248,2017-05-15,78.27,176.30,13799.0010,Rien à signaler.
2248,2017-06-15,120.73,183.66,22173.2718,Condition normale pour la saison.
