id_interne_zone,date,pres_min,pres_max,pres_moyenne,variation,note
6,2017-10-07,993.92,1012.48,1003.2000000000000000,18.56,Variations mineures.
6,2017-10-08,992.43,1021.12,1006.7750000000000000,28.69,Variations mineures.
6,2017-10-09,1003.05,1027.45,1015.2500000000000000,24.40,Conditions stables.
6,2017-10-10,1000.02,1028.42,1014.2200000000000000,28.40,Variations mineures.
6,2017-10-11,1002.31,1023.99,1013.1500000000000000,21.68,Variations mineures.
6,2017-10-12,995.42,1022.61,1009.0150000000000000,27.19,Variations mineures.
6,2017-10-13,996.12,1022.91,1009.5150000000000000,26.79,Journée représentative.
6,2017-10-14,995.30,1010.44,1002.8700000000000000,15.14,Variations mineures.
6,2017-10-15,1006.25,1018.49,1012.3700000000000000,12.24,Conditions stables.
6,2017-10-16,1001.80,1029.08,1015.4400000000000000,27.28,Variations mineures.
6,2017-10-17,1008.43,1028.85,1018.6400000000000000,20.42,Journée représentative.
6,2017-10-18,1002.66,1011.36,1007.0100000000000000,8.70,Variations mineures.
6,2017-10-19,990.15,1013.34,1001.7450000000000000,23.19,Variations mineures.
6,2017-10-20,1007.66,1025.89,1016.7750000000000000,18.23,Journée représentative.
6,2017-10-21,992.31,1029.18,1010.7450000000000000,36.87,Variations mineures.
6,2017-10-22,1000.08,1027.97,1014.0250000000000000,27.89,Conditions stables.
6,2017-10-23,1009.30,1020.97,1015.1350000000000000,11.67,Variations mineures.
6,2017-10-24,1009.12,1024.78,1016.9500000000000000,15.66,Variations mineures.
6,2017-10-25,1002.74,1011.28,1007.0100000000000000,8.54,Variations mineures.
6,2017-10-26,1007.04,1010.78,1008.9100000000000000,3.74,Conditions stables.
6,2017-10-27,1006.97,1026.68,1016.8250000000000000,19.71,Conditions stables.
6,2017-10-28,999.52,1024.91,1012.2150000000000000,25.39,Variations mineures.
6,2017-10-29,1004.08,1024.58,1014.3300000000000000,20.50,Variations mineures.
6,2017-10-30,1000.74,1017.95,1009.3450000000000000,17.21,Journée représentative.
6,2017-10-31,1003.99,1017.07,1010.5300000000000000,13.08,Conditions stables.
