id_interne_plant,date,note
2068,2017-07-15,Condition normale pour la saison.
2068,2017-08-15,Condition normale pour la saison.
2068,2017-09-15,Légère variabilité observée.
2068,2017-10-15,Condition normale pour la saison.
2097,2017-05-15,Condition normale pour la saison.
2097,2017-06-15,Légère variabilité observée.
2097,2017-07-15,Condition normale pour la saison.
2097,2017-08-15,Condition normale pour la saison.
2097,2017-09-15,Rien à signaler.
2097,2017-10-15,Légère variabilité observée.
2149,2017-05-15,Légère variabilité observée.
2149,2017-06-15,Condition normale pour la saison.
2149,2017-07-15,Condition normale pour la saison.
2149,2017-08-15,Condition normale pour la saison.
2149,2017-09-15,Rien à signaler.
2149,2017-10-15,Légère variabilité observée.
2177,2017-05-15,Condition normale pour la saison.
2177,2017-06-15,Rien à signaler.
2177,2017-07-15,Légère variabilité observée.
2177,2017-08-15,Légère variabilité observée.
2177,2017-09-15,Condition normale pour la saison.
2177,2017-10-15,Légère variabilité observée.
2477,2017-05-15,Condition normale pour la saison.
2477,2017-06-15,Légère variabilité observée.
2477,2017-07-15,Légère variabilité observée.
2477,2017-08-15,Rien à signaler.
2477,2017-09-15,Condition normale pour la saison.
2477,2017-10-15,Rien à signaler.
1807,2017-05-15,Légère variabilité observée.
1807,2017-06-15,Condition normale pour la saison.
1807,2017-07-15,Légère variabilité observée.
1807,2017-08-15,Légère variabilité observée.
1807,2017-09-15,Légère variabilité observée.
1807,2017-10-15,Légère variabilité observée.
1841,2017-05-15,Rien à signaler.
1841,2017-06-15,Condition normale pour la saison.
1841,2017-07-15,Condition normale pour la saison.
1841,2017-08-15,Condition normale pour la saison.
1841,2017-09-15,Condition normale pour la saison.
1841,2017-10-15,Condition normale pour la saison.
1928,2017-05-15,Condition normale pour la saison.
1928,2017-06-15,Condition normale pour la saison.
1928,2017-07-15,Condition normale pour la saison.
1928,2017-08-15,Condition normale pour la saison.
1928,2017-09-15,Légère variabilité observée.
1928,2017-10-15,Condition normale pour la saison.
1819,2017-05-15,Condition normale pour la saison.
1819,2017-06-15,Condition normale pour la saison.
1819,2017-07-15,Rien à signaler.
1819,2017-08-15,Condition normale pour la saison.
1819,2017-09-15,Légère variabilité observée.
1819,2017-10-15,Rien à signaler.
2002,2017-05-15,Condition normale pour la saison.
2002,2017-06-15,Rien à signaler.
2002,2017-07-15,Rien à signaler.
2002,2017-08-15,Rien à signaler.
2002,2017-09-15,Légère variabilité observée.
2002,2017-10-15,Rien à signaler.
2022,2017-05-15,Rien à signaler.
2022,2017-06-15,Condition normale pour la saison.
2022,2017-07-15,Rien à signaler.
2022,2017-08-15,Rien à signaler.
2022,2017-09-15,Légère variabilité observée.
2022,2017-10-15,Rien à signaler.
2488,2017-05-15,Condition normale pour la saison.
2488,2017-06-15,Condition normale pour la saison.
2488,2017-07-15,Légère variabilité observée.
2488,2017-08-15,Condition normale pour la saison.
2488,2017-09-15,Condition normale pour la saison.
2488,2017-10-15,Condition normale pour la saison.
2328,2017-05-15,Condition normale pour la saison.
2328,2017-06-15,Condition normale pour la saison.
2328,2017-07-15,Rien à signaler.
2328,2017-08-15,Condition normale pour la saison.
2328,2017-09-15,Condition normale pour la saison.
2328,2017-10-15,Condition normale pour la saison.
2501,2017-05-15,Condition normale pour la saison.
2501,2017-06-15,Condition normale pour la saison.
2501,2017-07-15,Condition normale pour la saison.
2501,2017-08-15,Condition normale pour la saison.
2501,2017-09-15,Condition normale pour la saison.
2501,2017-10-15,Condition normale pour la saison.
2355,2017-05-15,Légère variabilité observée.
2355,2017-06-15,Condition normale pour la saison.
2355,2017-07-15,Légère variabilité observée.
2355,2017-08-15,Rien à signaler.
2355,2017-09-15,Condition normale pour la saison.
2355,2017-10-15,Condition normale pour la saison.
2120,2017-05-15,Condition normale pour la saison.
2120,2017-06-15,Condition normale pour la saison.
2120,2017-07-15,Condition normale pour la saison.
2120,2017-08-15,Rien à signaler.
2120,2017-09-15,Condition normale pour la saison.
2120,2017-10-15,Condition normale pour la saison.
2508,2017-05-15,Condition normale pour la saison.
2508,2017-06-15,Condition normale pour la saison.
2508,2017-07-15,Condition normale pour la saison.
2508,2017-08-15,Rien à signaler.
2508,2017-09-15,Rien à signaler.
2508,2017-10-15,Condition normale pour la saison.
2443,2017-05-15,Rien à signaler.
2443,2017-06-15,Condition normale pour la saison.
2443,2017-07-15,Condition normale pour la saison.
2443,2017-08-15,Condition normale pour la saison.
2443,2017-09-15,Légère variabilité observée.
2443,2017-10-15,Condition normale pour la saison.
2233,2017-05-15,Légère variabilité observée.
2233,2017-06-15,Condition normale pour la saison.
2233,2017-07-15,Rien à signaler.
2233,2017-08-15,Condition normale pour la saison.
2233,2017-09-15,Légère variabilité observée.
2233,2017-10-15,Condition normale pour la saison.
2241,2017-05-15,Condition normale pour la saison.
2241,2017-06-15,Condition normale pour la saison.
2241,2017-07-15,Rien à signaler.
2241,2017-08-15,Condition normale pour la saison.
2241,2017-09-15,Légère variabilité observée.
2241,2017-10-15,Légère variabilité observée.
1946,2017-05-15,Rien à signaler.
1946,2017-06-15,Rien à signaler.
1946,2017-07-15,Condition normale pour la saison.
1946,2017-08-15,Légère variabilité observée.
1946,2017-09-15,Condition normale pour la saison.
1946,2017-10-15,Rien à signaler.
2167,2017-05-15,Condition normale pour la saison.
2167,2017-06-15,Condition normale pour la saison.
2167,2017-07-15,Légère variabilité observée.
2167,2017-08-15,Condition normale pour la saison.
2167,2017-09-15,Condition normale pour la saison.
2167,2017-10-15,Légère variabilité observée.
2393,2017-05-15,Légère variabilité observée.
2393,2017-06-15,Condition normale pour la saison.
2393,2017-07-15,Condition normale pour la saison.
2393,2017-08-15,Rien à signaler.
2393,2017-09-15,Légère variabilité observée.
2393,2017-10-15,Légère variabilité observée.
2174,2017-05-15,Légère variabilité observée.
2174,2017-06-15,Condition normale pour la saison.
2174,2017-07-15,Légère variabilité observée.
2174,2017-08-15,Légère variabilité observée.
2174,2017-09-15,Rien à signaler.
2174,2017-10-15,Condition normale pour la saison.
2137,2017-05-15,Rien à signaler.
2137,2017-06-15,Condition normale pour la saison.
2137,2017-07-15,Condition normale pour la saison.
2137,2017-08-15,Légère variabilité observée.
2137,2017-09-15,Rien à signaler.
2137,2017-10-15,Légère variabilité observée.
2298,2017-05-15,Condition normale pour la saison.
2298,2017-06-15,Condition normale pour la saison.
2298,2017-07-15,Condition normale pour la saison.
2298,2017-08-15,Légère variabilité observée.
2298,2017-09-15,Légère variabilité observée.
2298,2017-10-15,Légère variabilité observée.
2251,2017-05-15,Condition normale pour la saison.
2251,2017-06-15,Rien à signaler.
2251,2017-07-15,Rien à signaler.
2251,2017-08-15,Légère variabilité observée.
2251,2017-09-15,Condition normale pour la saison.
2251,2017-10-15,Légère variabilité observée.
2360,2017-05-15,Légère variabilité observée.
2360,2017-06-15,Condition normale pour la saison.
2360,2017-07-15,Légère variabilité observée.
2360,2017-08-15,Condition normale pour la saison.
2360,2017-09-15,Rien à signaler.
2360,2017-10-15,Rien à signaler.
2387,2017-05-15,Condition normale pour la saison.
2387,2017-06-15,Condition normale pour la saison.
2387,2017-07-15,Légère variabilité observée.
2387,2017-08-15,Condition normale pour la saison.
2387,2017-09-15,Rien à signaler.
2387,2017-10-15,Légère variabilité observée.
2034,2017-05-15,Condition normale pour la saison.
2034,2017-06-15,Condition normale pour la saison.
2034,2017-07-15,Rien à signaler.
2034,2017-08-15,Condition normale pour la saison.
2034,2017-09-15,Condition normale pour la saison.
2034,2017-10-15,Légère variabilité observée.
1885,2017-05-15,Condition normale pour la saison.
1885,2017-06-15,Légère variabilité observée.
1885,2017-07-15,Condition normale pour la saison.
1885,2017-08-15,Condition normale pour la saison.
1885,2017-09-15,Rien à signaler.
1885,2017-10-15,Rien à signaler.
2309,2017-05-15,Rien à signaler.
2309,2017-06-15,Légère variabilité observée.
2309,2017-07-15,Condition normale pour la saison.
2309,2017-08-15,Condition normale pour la saison.
2309,2017-09-15,Légère variabilité observée.
2309,2017-10-15,Condition normale pour la saison.
2185,2017-05-15,Rien à signaler.
2185,2017-06-15,Condition normale pour la saison.
2185,2017-07-15,Rien à signaler.
2185,2017-08-15,Rien à signaler.
2185,2017-09-15,Légère variabilité observée.
2185,2017-10-15,Légère variabilité observée.
2471,2017-05-15,Condition normale pour la saison.
2471,2017-06-15,Condition normale pour la saison.
2471,2017-07-15,Légère variabilité observée.
2471,2017-08-15,Condition normale pour la saison.
2471,2017-09-15,Rien à signaler.
2471,2017-10-15,Condition normale pour la saison.
2080,2017-05-15,Condition normale pour la saison.
2080,2017-06-15,Condition normale pour la saison.
2080,2017-07-15,Rien à signaler.
2080,2017-08-15,Condition normale pour la saison.
2080,2017-09-15,Condition normale pour la saison.
2080,2017-10-15,Légère variabilité observée.
2142,2017-05-15,Condition normale pour la saison.
2142,2017-06-15,Rien à signaler.
2142,2017-07-15,Condition normale pour la saison.
2142,2017-08-15,Légère variabilité observée.
2142,2017-09-15,Condition normale pour la saison.
2142,2017-10-15,Rien à signaler.
1938,2017-05-15,Légère variabilité observée.
1938,2017-06-15,Légère variabilité observée.
1938,2017-07-15,Condition normale pour la saison.
1938,2017-08-15,Condition normale pour la saison.
1938,2017-09-15,Condition normale pour la saison.
1938,2017-10-15,Légère variabilité observée.
2000,2017-05-15,Légère variabilité observée.
2000,2017-06-15,Légère variabilité observée.
2000,2017-07-15,Rien à signaler.
2000,2017-08-15,Légère variabilité observée.
2000,2017-09-15,Condition normale pour la saison.
2000,2017-10-15,Condition normale pour la saison.
2479,2017-05-15,Condition normale pour la saison.
2479,2017-06-15,Condition normale pour la saison.
2479,2017-07-15,Légère variabilité observée.
2479,2017-08-15,Légère variabilité observée.
2479,2017-09-15,Condition normale pour la saison.
2479,2017-10-15,Rien à signaler.
2463,2017-05-15,Condition normale pour la saison.
2463,2017-06-15,Rien à signaler.
2463,2017-07-15,Condition normale pour la saison.
2463,2017-08-15,Légère variabilité observée.
2463,2017-09-15,Condition normale pour la saison.
2463,2017-10-15,Rien à signaler.
2579,2017-05-15,Condition normale pour la saison.
2579,2017-06-15,Condition normale pour la saison.
2579,2017-07-15,Rien à signaler.
2579,2017-08-15,Rien à signaler.
2579,2017-09-15,Condition normale pour la saison.
2579,2017-10-15,Légère variabilité observée.
2361,2017-05-15,Condition normale pour la saison.
2361,2017-06-15,Rien à signaler.
2361,2017-07-15,Condition normale pour la saison.
2361,2017-08-15,Condition normale pour la saison.
2361,2017-09-15,Condition normale pour la saison.
2361,2017-10-15,Rien à signaler.
1800,2017-05-15,Rien à signaler.
1800,2017-06-15,Condition normale pour la saison.
1800,2017-07-15,Condition normale pour la saison.
1800,2017-08-15,Légère variabilité observée.
1800,2017-09-15,Condition normale pour la saison.
1800,2017-10-15,Condition normale pour la saison.
2037,2017-05-15,Légère variabilité observée.
2037,2017-06-15,Rien à signaler.
2037,2017-07-15,Légère variabilité observée.
2037,2017-08-15,Rien à signaler.
2037,2017-09-15,Légère variabilité observée.
2037,2017-10-15,Rien à signaler.
1957,2017-05-15,Légère variabilité observée.
1957,2017-06-15,Légère variabilité observée.
1957,2017-07-15,Légère variabilité observée.
1957,2017-08-15,Condition normale pour la saison.
1957,2017-09-15,Légère variabilité observée.
1957,2017-10-15,Légère variabilité observée.
1835,2017-05-15,Rien à signaler.
1835,2017-06-15,Condition normale pour la saison.
1835,2017-07-15,Légère variabilité observée.
1835,2017-08-15,Légère variabilité observée.
1835,2017-09-15,Condition normale pour la saison.
1835,2017-10-15,Rien à signaler.
2319,2017-05-15,Rien à signaler.
2319,2017-06-15,Condition normale pour la saison.
2319,2017-07-15,Condition normale pour la saison.
2319,2017-08-15,Rien à signaler.
2319,2017-09-15,Rien à signaler.
2319,2017-10-15,Condition normale pour la saison.
2356,2017-05-15,Condition normale pour la saison.
2356,2017-06-15,Condition normale pour la saison.
2356,2017-07-15,Condition normale pour la saison.
2356,2017-08-15,Condition normale pour la saison.
2356,2017-09-15,Rien à signaler.
2356,2017-10-15,Légère variabilité observée.
2299,2017-05-15,Condition normale pour la saison.
2299,2017-06-15,Condition normale pour la saison.
2299,2017-07-15,Condition normale pour la saison.
2299,2017-08-15,Condition normale pour la saison.
2299,2017-09-15,Condition normale pour la saison.
2299,2017-10-15,Condition normale pour la saison.
2085,2017-05-15,Condition normale pour la saison.
2085,2017-06-15,Rien à signaler.
2085,2017-07-15,Légère variabilité observée.
2085,2017-08-15,Condition normale pour la saison.
2085,2017-09-15,Rien à signaler.
2085,2017-10-15,Condition normale pour la saison.
2051,2017-05-15,Condition normale pour la saison.
2051,2017-06-15,Rien à signaler.
2051,2017-07-15,Rien à signaler.
2051,2017-08-15,Légère variabilité observée.
2051,2017-09-15,Condition normale pour la saison.
2051,2017-10-15,Condition normale pour la saison.
2077,2017-05-15,Condition normale pour la saison.
2077,2017-06-15,Condition normale pour la saison.
2077,2017-07-15,Rien à signaler.
2077,2017-08-15,Rien à signaler.
2077,2017-09-15,Condition normale pour la saison.
2077,2017-10-15,Condition normale pour la saison.
1803,2017-05-15,Légère variabilité observée.
1803,2017-06-15,Légère variabilité observée.
1803,2017-07-15,Rien à signaler.
1803,2017-08-15,Rien à signaler.
1803,2017-09-15,Rien à signaler.
1803,2017-10-15,Rien à signaler.
2067,2017-05-15,Légère variabilité observée.
2067,2017-06-15,Légère variabilité observée.
2067,2017-07-15,Condition normale pour la saison.
2067,2017-08-15,Légère variabilité observée.
2067,2017-09-15,Condition normale pour la saison.
2067,2017-10-15,Condition normale pour la saison.
1905,2017-05-15,Légère variabilité observée.
1905,2017-06-15,Condition normale pour la saison.
1905,2017-07-15,Rien à signaler.
1905,2017-08-15,Rien à signaler.
1905,2017-09-15,Rien à signaler.
1905,2017-10-15,Légère variabilité observée.
1961,2017-05-15,Condition normale pour la saison.
1961,2017-06-15,Condition normale pour la saison.
1961,2017-07-15,Condition normale pour la saison.
1961,2017-08-15,Condition normale pour la saison.
1961,2017-09-15,Condition normale pour la saison.
1961,2017-10-15,Rien à signaler.
2323,2017-05-15,Légère variabilité observée.
2323,2017-06-15,Légère variabilité observée.
2323,2017-07-15,Condition normale pour la saison.
2323,2017-08-15,Légère variabilité observée.
2323,2017-09-15,Condition normale pour la saison.
2323,2017-10-15,Légère variabilité observée.
2339,2017-05-15,Rien à signaler.
2339,2017-06-15,Rien à signaler.
2339,2017-07-15,Condition normale pour la saison.
2339,2017-08-15,Condition normale pour la saison.
2339,2017-09-15,Condition normale pour la saison.
2339,2017-10-15,Rien à signaler.
2189,2017-05-15,Légère variabilité observée.
2189,2017-06-15,Condition normale pour la saison.
2189,2017-07-15,Condition normale pour la saison.
2189,2017-08-15,Condition normale pour la saison.
2189,2017-09-15,Condition normale pour la saison.
2189,2017-10-15,Condition normale pour la saison.
2267,2017-05-15,Légère variabilité observée.
2267,2017-06-15,Légère variabilité observée.
2267,2017-07-15,Condition normale pour la saison.
2267,2017-08-15,Condition normale pour la saison.
2267,2017-09-15,Condition normale pour la saison.
2267,2017-10-15,Condition normale pour la saison.
1911,2017-05-15,Condition normale pour la saison.
1911,2017-06-15,Condition normale pour la saison.
1911,2017-07-15,Condition normale pour la saison.
1911,2017-08-15,Légère variabilité observée.
1911,2017-09-15,Légère variabilité observée.
1911,2017-10-15,Condition normale pour la saison.
2346,2017-05-15,Rien à signaler.
2346,2017-06-15,Légère variabilité observée.
2346,2017-07-15,Rien à signaler.
2346,2017-08-15,Condition normale pour la saison.
2346,2017-09-15,Légère variabilité observée.
2346,2017-10-15,Rien à signaler.
1871,2017-05-15,Condition normale pour la saison.
1871,2017-06-15,Condition normale pour la saison.
1871,2017-07-15,Condition normale pour la saison.
1871,2017-08-15,Rien à signaler.
1871,2017-09-15,Rien à signaler.
1871,2017-10-15,Condition normale pour la saison.
2519,2017-05-15,Condition normale pour la saison.
2519,2017-06-15,Condition normale pour la saison.
2519,2017-07-15,Condition normale pour la saison.
2519,2017-08-15,Condition normale pour la saison.
2519,2017-09-15,Condition normale pour la saison.
2519,2017-10-15,Légère variabilité observée.
1882,2017-05-15,Condition normale pour la saison.
1882,2017-06-15,Condition normale pour la saison.
1882,2017-07-15,Légère variabilité observée.
1882,2017-08-15,Rien à signaler.
1882,2017-09-15,Légère variabilité observée.
1882,2017-10-15,Légère variabilité observée.
2398,2017-05-15,Rien à signaler.
2398,2017-06-15,Condition normale pour la saison.
2398,2017-07-15,Rien à signaler.
2398,2017-08-15,Condition normale pour la saison.
2398,2017-09-15,Condition normale pour la saison.
2398,2017-10-15,Légère variabilité observée.
1898,2017-05-15,Condition normale pour la saison.
1898,2017-06-15,Condition normale pour la saison.
1898,2017-07-15,Condition normale pour la saison.
1898,2017-08-15,Légère variabilité observée.
1898,2017-09-15,Condition normale pour la saison.
1898,2017-10-15,Condition normale pour la saison.
2363,2017-05-15,Légère variabilité observée.
2363,2017-06-15,Légère variabilité observée.
2363,2017-07-15,Légère variabilité observée.
2363,2017-08-15,Condition normale pour la saison.
2363,2017-09-15,Condition normale pour la saison.
2363,2017-10-15,Légère variabilité observée.
2262,2017-05-15,Rien à signaler.
2262,2017-06-15,Condition normale pour la saison.
2262,2017-07-15,Légère variabilité observée.
2262,2017-08-15,Condition normale pour la saison.
2262,2017-09-15,Condition normale pour la saison.
2262,2017-10-15,Légère variabilité observée.
2438,2017-05-15,Condition normale pour la saison.
2438,2017-06-15,Rien à signaler.
2438,2017-07-15,Légère variabilité observée.
2438,2017-08-15,Rien à signaler.
2438,2017-09-15,Légère variabilité observée.
2438,2017-10-15,Légère variabilité observée.
2216,2017-05-15,Condition normale pour la saison.
2216,2017-06-15,Légère variabilité observée.
2216,2017-07-15,Rien à signaler.
2216,2017-08-15,Condition normale pour la saison.
2216,2017-09-15,Condition normale pour la saison.
2216,2017-10-15,Légère variabilité observée.
2348,2017-05-15,Légère variabilité observée.
2348,2017-06-15,Condition normale pour la saison.
2348,2017-07-15,Condition normale pour la saison.
2348,2017-08-15,Condition normale pour la saison.
2348,2017-09-15,Condition normale pour la saison.
2348,2017-10-15,Rien à signaler.
2458,2017-05-15,Condition normale pour la saison.
2458,2017-06-15,Rien à signaler.
2458,2017-07-15,Condition normale pour la saison.
2458,2017-08-15,Rien à signaler.
2458,2017-09-15,Condition normale pour la saison.
2458,2017-10-15,Condition normale pour la saison.
2223,2017-05-15,Légère variabilité observée.
2223,2017-06-15,Condition normale pour la saison.
2223,2017-07-15,Rien à signaler.
2223,2017-08-15,Condition normale pour la saison.
2223,2017-09-15,Légère variabilité observée.
2223,2017-10-15,Condition normale pour la saison.
2248,2017-05-15,Condition normale pour la saison.
2248,2017-06-15,Condition normale pour la saison.
2248,2017-07-15,Légère variabilité observée.
2248,2017-08-15,Condition normale pour la saison.
2248,2017-09-15,Condition normale pour la saison.
2248,2017-10-15,Légère variabilité observée.
2589,2017-05-15,Condition normale pour la saison.
2589,2017-06-15,Rien à signaler.
2589,2017-07-15,Légère variabilité observée.
2589,2017-08-15,Rien à signaler.
2589,2017-09-15,Rien à signaler.
2589,2017-10-15,Condition normale pour la saison.
2544,2017-05-15,Rien à signaler.
2544,2017-06-15,Condition normale pour la saison.
2544,2017-07-15,Rien à signaler.
2544,2017-08-15,Condition normale pour la saison.
2544,2017-09-15,Rien à signaler.
2544,2017-10-15,Condition normale pour la saison.
1986,2017-05-15,Condition normale pour la saison.
1986,2017-06-15,Rien à signaler.
1986,2017-07-15,Condition normale pour la saison.
1986,2017-08-15,Rien à signaler.
1986,2017-09-15,Rien à signaler.
1986,2017-10-15,Condition normale pour la saison.
1811,2017-05-15,Légère variabilité observée.
1811,2017-06-15,Légère variabilité observée.
1811,2017-07-15,Condition normale pour la saison.
1811,2017-08-15,Légère variabilité observée.
1811,2017-09-15,Légère variabilité observée.
1811,2017-10-15,Condition normale pour la saison.
2070,2017-05-15,Condition normale pour la saison.
2070,2017-06-15,Légère variabilité observée.
2070,2017-07-15,Condition normale pour la saison.
2070,2017-08-15,Légère variabilité observée.
2070,2017-09-15,Légère variabilité observée.
2070,2017-10-15,Légère variabilité observée.
1857,2017-05-15,Condition normale pour la saison.
1857,2017-06-15,Légère variabilité observée.
1857,2017-07-15,Rien à signaler.
1857,2017-08-15,Condition normale pour la saison.
1857,2017-09-15,Condition normale pour la saison.
1857,2017-10-15,Légère variabilité observée.
2575,2017-05-15,Condition normale pour la saison.
2575,2017-06-15,Rien à signaler.
2575,2017-07-15,Condition normale pour la saison.
2575,2017-08-15,Légère variabilité observée.
2575,2017-09-15,Légère variabilité observée.
2575,2017-10-15,Rien à signaler.
2509,2017-05-15,Légère variabilité observée.
2509,2017-06-15,Condition normale pour la saison.
2509,2017-07-15,Condition normale pour la saison.
2509,2017-08-15,Condition normale pour la saison.
2509,2017-09-15,Rien à signaler.
2509,2017-10-15,Condition normale pour la saison.
2186,2017-05-15,Condition normale pour la saison.
2186,2017-06-15,Rien à signaler.
2186,2017-07-15,Légère variabilité observée.
2186,2017-08-15,Condition normale pour la saison.
2186,2017-09-15,Rien à signaler.
2186,2017-10-15,Rien à signaler.
2096,2017-05-15,Condition normale pour la saison.
2096,2017-06-15,Légère variabilité observée.
2096,2017-07-15,Rien à signaler.
2096,2017-08-15,Rien à signaler.
2096,2017-09-15,Condition normale pour la saison.
2096,2017-10-15,Rien à signaler.
1922,2017-05-15,Rien à signaler.
1922,2017-06-15,Rien à signaler.
1922,2017-07-15,Condition normale pour la saison.
1922,2017-08-15,Condition normale pour la saison.
1922,2017-09-15,Légère variabilité observée.
1922,2017-10-15,Rien à signaler.
2312,2017-05-15,Condition normale pour la saison.
2312,2017-06-15,Légère variabilité observée.
2312,2017-07-15,Rien à signaler.
2312,2017-08-15,Condition normale pour la saison.
2312,2017-09-15,Condition normale pour la saison.
2312,2017-10-15,Rien à signaler.
2332,2017-05-15,Condition normale pour la saison.
2332,2017-06-15,Légère variabilité observée.
2332,2017-07-15,Rien à signaler.
2332,2017-08-15,Rien à signaler.
2332,2017-09-15,Condition normale pour la saison.
2332,2017-10-15,Légère variabilité observée.
2584,2017-05-15,Condition normale pour la saison.
2584,2017-06-15,Condition normale pour la saison.
2584,2017-07-15,Légère variabilité observée.
2584,2017-08-15,Condition normale pour la saison.
2584,2017-09-15,Condition normale pour la saison.
2584,2017-10-15,Rien à signaler.
1809,2017-05-15,Légère variabilité observée.
1809,2017-06-15,Condition normale pour la saison.
1809,2017-07-15,Condition normale pour la saison.
1809,2017-08-15,Légère variabilité observée.
1809,2017-09-15,Légère variabilité observée.
1809,2017-10-15,Condition normale pour la saison.
1988,2017-05-15,Condition normale pour la saison.
1988,2017-06-15,Légère variabilité observée.
1988,2017-07-15,Rien à signaler.
1988,2017-08-15,Condition normale pour la saison.
1988,2017-09-15,Condition normale pour la saison.
1988,2017-10-15,Condition normale pour la saison.
2058,2017-05-15,Condition normale pour la saison.
2058,2017-06-15,Rien à signaler.
2058,2017-07-15,Condition normale pour la saison.
2058,2017-08-15,Rien à signaler.
2058,2017-09-15,Condition normale pour la saison.
2058,2017-10-15,Condition normale pour la saison.
2288,2017-05-15,Condition normale pour la saison.
2288,2017-06-15,Condition normale pour la saison.
2288,2017-07-15,Rien à signaler.
2288,2017-08-15,Condition normale pour la saison.
2288,2017-09-15,Légère variabilité observée.
2288,2017-10-15,Condition normale pour la saison.
2130,2017-05-15,Rien à signaler.
2130,2017-06-15,Condition normale pour la saison.
2130,2017-07-15,Rien à signaler.
2130,2017-08-15,Rien à signaler.
2130,2017-09-15,Condition normale pour la saison.
2130,2017-10-15,Rien à signaler.
2164,2017-05-15,Rien à signaler.
2164,2017-06-15,Condition normale pour la saison.
2164,2017-07-15,Condition normale pour la saison.
2164,2017-08-15,Condition normale pour la saison.
2164,2017-09-15,Condition normale pour la saison.
2164,2017-10-15,Légère variabilité observée.
2020,2017-05-15,Légère variabilité observée.
2020,2017-06-15,Rien à signaler.
2020,2017-07-15,Condition normale pour la saison.
2020,2017-08-15,Condition normale pour la saison.
2020,2017-09-15,Condition normale pour la saison.
2020,2017-10-15,Condition normale pour la saison.
2032,2017-05-15,Condition normale pour la saison.
2032,2017-06-15,Condition normale pour la saison.
2032,2017-07-15,Condition normale pour la saison.
2032,2017-08-15,Condition normale pour la saison.
2032,2017-09-15,Condition normale pour la saison.
2032,2017-10-15,Légère variabilité observée.
1878,2017-05-15,Condition normale pour la saison.
1878,2017-06-15,Condition normale pour la saison.
1878,2017-07-15,Rien à signaler.
1878,2017-08-15,Condition normale pour la saison.
1878,2017-09-15,Condition normale pour la saison.
1878,2017-10-15,Condition normale pour la saison.
1974,2017-05-15,Condition normale pour la saison.
1974,2017-06-15,Rien à signaler.
1974,2017-07-15,Légère variabilité observée.
1974,2017-08-15,Condition normale pour la saison.
1974,2017-09-15,Condition normale pour la saison.
1974,2017-10-15,Condition normale pour la saison.
1797,2017-05-15,Condition normale pour la saison.
1797,2017-06-15,Légère variabilité observée.
1797,2017-07-15,Condition normale pour la saison.
1797,2017-08-15,Condition normale pour la saison.
1797,2017-09-15,Rien à signaler.
1797,2017-10-15,Légère variabilité observée.
2541,2017-05-15,Condition normale pour la saison.
2541,2017-06-15,Condition normale pour la saison.
2541,2017-07-15,Rien à signaler.
2541,2017-08-15,Rien à signaler.
2541,2017-09-15,Rien à signaler.
2541,2017-10-15,Rien à signaler.
2091,2017-05-15,Condition normale pour la saison.
2091,2017-06-15,Condition normale pour la saison.
2091,2017-07-15,Légère variabilité observée.
2091,2017-08-15,Rien à signaler.
2091,2017-09-15,Condition normale pour la saison.
2091,2017-10-15,Rien à signaler.
1899,2017-05-15,Condition normale pour la saison.
1899,2017-06-15,Condition normale pour la saison.
1899,2017-07-15,Condition normale pour la saison.
1899,2017-08-15,Légère variabilité observée.
1899,2017-09-15,Condition normale pour la saison.
1899,2017-10-15,Légère variabilité observée.
2110,2017-05-15,Légère variabilité observée.
2110,2017-06-15,Condition normale pour la saison.
2110,2017-07-15,Rien à signaler.
2110,2017-08-15,Condition normale pour la saison.
2110,2017-09-15,Rien à signaler.
2110,2017-10-15,Condition normale pour la saison.
2176,2017-05-15,Condition normale pour la saison.
2176,2017-06-15,Rien à signaler.
2176,2017-07-15,Condition normale pour la saison.
2176,2017-08-15,Condition normale pour la saison.
2176,2017-09-15,Légère variabilité observée.
2176,2017-10-15,Condition normale pour la saison.
2560,2017-05-15,Condition normale pour la saison.
2560,2017-06-15,Légère variabilité observée.
2560,2017-07-15,Condition normale pour la saison.
2560,2017-08-15,Condition normale pour la saison.
2560,2017-09-15,Rien à signaler.
2560,2017-10-15,Condition normale pour la saison.
2146,2017-05-15,Condition normale pour la saison.
2146,2017-06-15,Condition normale pour la saison.
2146,2017-07-15,Légère variabilité observée.
2146,2017-08-15,Rien à signaler.
2146,2017-09-15,Rien à signaler.
2146,2017-10-15,Condition normale pour la saison.
2381,2017-05-15,Légère variabilité observée.
2381,2017-06-15,Condition normale pour la saison.
2381,2017-07-15,Légère variabilité observée.
2381,2017-08-15,Rien à signaler.
2381,2017-09-15,Légère variabilité observée.
2381,2017-10-15,Légère variabilité observée.
2510,2017-05-15,Condition normale pour la saison.
2510,2017-06-15,Condition normale pour la saison.
2510,2017-07-15,Rien à signaler.
2510,2017-08-15,Rien à signaler.
2510,2017-09-15,Légère variabilité observée.
2510,2017-10-15,Condition normale pour la saison.
2524,2017-05-15,Légère variabilité observée.
2524,2017-06-15,Condition normale pour la saison.
2524,2017-07-15,Rien à signaler.
2524,2017-08-15,Condition normale pour la saison.
2524,2017-09-15,Condition normale pour la saison.
2524,2017-10-15,Légère variabilité observée.
2404,2017-05-15,Rien à signaler.
2404,2017-06-15,Condition normale pour la saison.
2404,2017-07-15,Condition normale pour la saison.
2404,2017-08-15,Rien à signaler.
2404,2017-09-15,Légère variabilité observée.
2404,2017-10-15,Condition normale pour la saison.
