id_interne_plant,date,longueur,largeur,superficie,note
1265,2024-08-03,197,104,20488.00,""
1265,2024-08-06,247,119,29393.00,""
1265,2024-08-09,97,156,15132.00,""
1265,2024-08-21,322,250,80500.00,""
1265,2024-08-24,123,100,12300.00,""
1265,2024-08-27,277,168,46536.00,""
1265,2024-08-29,83,131,10873.00,""
1265,2024-09-03,214,124,26536.00,""
1265,2024-09-05,106,198,20988.00,""
1265,2024-09-07,283,145,41035.00,""
1265,2024-09-10,117,105,12285.00,""
1265,2024-09-13,126,171,21546.00,""
1265,2024-09-18,213,76,16188.00,""
1265,2024-09-19,174,152,26448.00,""
1265,2024-09-24,163,114,18582.00,""
1449,2024-05-11,65,94,6110.00,""
1449,2024-05-12,198,70,13860.00,""
1449,2024-05-15,115,67,7705.00,""
1449,2024-05-20,169,25,4225.00,""
1449,2024-05-22,185,134,24790.00,""
1449,2024-05-25,56,135,7560.00,""
1449,2024-05-26,90,123,11070.00,""
1449,2024-05-30,145,68,9860.00,""
1449,2024-05-31,53,101,5353.00,""
1449,2024-06-09,184,95,17480.00,""
1449,2024-06-11,309,91,28119.00,""
1449,2024-06-21,180,109,19620.00,""
1449,2024-06-24,192,151,28992.00,""
1449,2024-06-27,279,113,31527.00,""
1449,2024-07-06,175,139,24325.00,""
1449,2024-07-12,124,74,9176.00,""
1449,2024-07-14,183,110,20130.00,""
1449,2024-07-15,308,224,68992.00,""
1449,2024-07-24,281,56,15736.00,""
1449,2024-07-29,142,228,32376.00,""
1449,2024-08-01,132,50,6600.00,""
1449,2024-08-03,185,54,9990.00,""
1449,2024-08-05,168,84,14112.00,""
1449,2024-08-08,178,128,22784.00,""
1449,2024-08-11,347,180,62460.00,""
1543,2024-05-14,183,127,23241.00,""
1543,2024-05-20,170,99,16830.00,""
1543,2024-05-21,92,47,4324.00,""
1543,2024-05-22,101,132,13332.00,""
1543,2024-05-27,80,30,2400.00,""
1543,2024-05-28,107,100,10700.00,""
1543,2024-05-29,189,67,12663.00,""
1543,2024-05-31,120,44,5280.00,""
1543,2024-06-01,83,250,20750.00,""
1543,2024-06-03,84,164,13776.00,""
1543,2024-06-08,342,169,57798.00,""
1543,2024-06-10,130,209,27170.00,""
1543,2024-06-15,136,249,33864.00,""
1543,2024-06-20,128,165,21120.00,""
1543,2024-06-21,238,93,22134.00,""
1543,2024-06-22,202,248,50096.00,""
1543,2024-06-27,329,96,31584.00,""
1543,2024-06-30,324,65,21060.00,""
1543,2024-07-02,206,100,20600.00,""
1543,2024-07-06,279,220,61380.00,""
1543,2024-07-10,294,201,59094.00,""
1543,2024-07-11,305,218,66490.00,""
1543,2024-07-13,114,156,17784.00,""
1543,2024-07-14,158,243,38394.00,""
1543,2024-07-16,302,221,66742.00,""
1543,2024-07-21,212,187,39644.00,""
1543,2024-07-22,185,136,25160.00,""
1543,2024-07-26,252,199,50148.00,""
1543,2024-08-06,224,80,17920.00,""
1543,2024-08-10,92,68,6256.00,""
1543,2024-08-19,338,181,61178.00,""
1543,2024-08-23,212,172,36464.00,""
1543,2024-08-25,175,105,18375.00,""
1543,2024-08-27,310,151,46810.00,""
1276,2024-05-16,93,80,7440.00,""
1276,2024-05-19,162,43,6966.00,""
1276,2024-05-20,82,54,4428.00,""
1276,2024-05-24,190,37,7030.00,""
1276,2024-05-26,165,116,19140.00,""
1276,2024-06-05,241,209,50369.00,""
1276,2024-06-06,187,91,17017.00,""
1276,2024-06-07,131,117,15327.00,""
1276,2024-06-16,93,215,19995.00,""
1276,2024-06-18,127,64,8128.00,""
1276,2024-06-20,342,85,29070.00,""
1276,2024-06-26,281,195,54795.00,""
1276,2024-06-29,189,131,24759.00,""
1276,2024-07-05,170,105,17850.00,""
1276,2024-07-11,226,154,34804.00,""
1276,2024-07-17,343,132,45276.00,""
1276,2024-07-18,82,196,16072.00,""
1276,2024-07-24,270,69,18630.00,""
1276,2024-07-26,210,143,30030.00,""
1276,2024-08-05,178,104,18512.00,""
1276,2024-08-06,266,105,27930.00,""
1276,2024-08-11,334,179,59786.00,""
1276,2024-08-13,105,116,12180.00,""
1276,2024-08-16,248,140,34720.00,""
1276,2024-08-18,98,214,20972.00,""
1276,2024-08-19,93,51,4743.00,""
1276,2024-08-21,225,148,33300.00,""
1276,2024-08-22,283,146,41318.00,""
1276,2024-08-24,194,236,45784.00,""
1276,2024-08-28,245,139,34055.00,""
1276,2024-08-29,263,98,25774.00,""
1216,2024-05-23,134,106,14204.00,""
1216,2024-05-25,92,79,7268.00,""
1216,2024-05-27,130,77,10010.00,""
1216,2024-05-28,49,131,6419.00,""
1216,2024-05-30,196,119,23324.00,""
1216,2024-06-14,328,240,78720.00,""
1216,2024-06-17,264,190,50160.00,""
1216,2024-06-24,83,224,18592.00,""
1216,2024-07-01,195,249,48555.00,""
1216,2024-07-04,208,198,41184.00,""
1216,2024-07-15,89,84,7476.00,""
1216,2024-07-17,228,140,31920.00,""
1216,2024-07-21,205,124,25420.00,""
1216,2024-07-25,152,105,15960.00,""
1216,2024-07-27,109,141,15369.00,""
1216,2024-07-28,252,171,43092.00,""
1216,2024-08-01,227,149,33823.00,""
1216,2024-08-06,327,140,45780.00,""
1216,2024-08-07,339,81,27459.00,""
1571,2024-05-11,118,103,12154.00,""
1571,2024-05-14,162,108,17496.00,""
1571,2024-05-15,160,105,16800.00,""
1571,2024-05-17,192,39,7488.00,""
1571,2024-05-21,187,109,20383.00,""
1571,2024-05-24,177,115,20355.00,""
1571,2024-05-25,64,88,5632.00,""
1571,2024-05-29,148,150,22200.00,""
1571,2024-05-30,143,86,12298.00,""
1571,2024-06-02,149,159,23691.00,""
1571,2024-06-06,222,68,15096.00,""
1571,2024-06-13,196,241,47236.00,""
1571,2024-06-17,206,228,46968.00,""
1571,2024-06-18,230,137,31510.00,""
1571,2024-06-23,132,153,20196.00,""
1571,2024-07-10,91,244,22204.00,""
1571,2024-07-14,314,54,16956.00,""
1571,2024-07-15,160,82,13120.00,""
1571,2024-07-20,180,91,16380.00,""
1571,2024-07-30,209,218,45562.00,""
1571,2024-07-31,170,160,27200.00,""
1571,2024-08-07,264,228,60192.00,""
1571,2024-08-10,342,54,18468.00,""
1571,2024-08-13,315,143,45045.00,""
1571,2024-08-18,234,170,39780.00,""
1571,2024-08-25,222,80,17760.00,""
1571,2024-08-26,244,99,24156.00,""
1571,2024-08-28,194,104,20176.00,""
1571,2024-08-29,157,235,36895.00,""
1571,2024-08-30,99,242,23958.00,""
1571,2024-09-02,152,137,20824.00,""
1571,2024-09-06,205,125,25625.00,""
1571,2024-09-07,266,61,16226.00,""
1571,2024-09-09,285,164,46740.00,""
1571,2024-09-10,218,76,16568.00,""
1481,2024-05-16,166,121,20086.00,""
1481,2024-05-20,193,43,8299.00,""
1481,2024-05-23,115,116,13340.00,""
1481,2024-05-24,189,21,3969.00,""
1481,2024-05-25,164,35,5740.00,""
1481,2024-05-31,67,87,5829.00,""
1481,2024-06-02,188,130,24440.00,""
1481,2024-06-07,313,228,71364.00,""
1481,2024-06-08,106,151,16006.00,""
1481,2024-06-09,203,222,45066.00,""
1481,2024-06-11,310,181,56110.00,""
1481,2024-06-12,335,146,48910.00,""
1481,2024-06-21,285,194,55290.00,""
1481,2024-06-22,327,75,24525.00,""
1481,2024-06-25,174,144,25056.00,""
1481,2024-07-02,83,72,5976.00,""
1481,2024-07-08,210,182,38220.00,""
1481,2024-07-10,330,201,66330.00,""
1481,2024-07-12,121,132,15972.00,""
1481,2024-07-17,181,181,32761.00,""
1481,2024-07-23,226,195,44070.00,""
1481,2024-07-27,195,212,41340.00,""
1481,2024-07-31,173,232,40136.00,""
1481,2024-08-01,327,56,18312.00,""
1481,2024-08-05,285,170,48450.00,""
1481,2024-08-14,281,94,26414.00,""
1481,2024-08-15,147,221,32487.00,""
1481,2024-08-16,215,137,29455.00,""
1481,2024-08-18,258,133,34314.00,""
1481,2024-09-09,167,192,32064.00,""
1481,2024-09-15,225,105,23625.00,""
1481,2024-09-19,291,88,25608.00,""
1481,2024-09-27,176,181,31856.00,""
1481,2024-09-29,132,196,25872.00,""
1634,2024-05-14,177,52,9204.00,""
1634,2024-05-16,174,117,20358.00,""
1634,2024-05-18,174,71,12354.00,""
1634,2024-05-20,105,89,9345.00,""
1634,2024-05-22,79,67,5293.00,""
1634,2024-05-25,63,89,5607.00,""
1634,2024-05-27,143,100,14300.00,""
1634,2024-05-31,135,81,10935.00,""
1634,2024-06-01,139,142,19738.00,""
1634,2024-06-04,208,58,12064.00,""
1634,2024-06-05,223,95,21185.00,""
1634,2024-06-13,140,215,30100.00,""
1634,2024-06-17,176,60,10560.00,""
1634,2024-06-23,158,242,38236.00,""
1634,2024-07-17,206,78,16068.00,""
1634,2024-07-18,347,115,39905.00,""
1634,2024-07-23,176,248,43648.00,""
1634,2024-07-26,309,223,68907.00,""
1634,2024-07-28,141,128,18048.00,""
1634,2024-07-29,201,51,10251.00,""
1206,2024-05-12,136,105,14280.00,""
1206,2024-05-17,150,42,6300.00,""
1206,2024-05-19,114,68,7752.00,""
1206,2024-05-20,62,28,1736.00,""
1206,2024-05-21,140,114,15960.00,""
1206,2024-05-25,117,130,15210.00,""
1206,2024-05-27,118,62,7316.00,""
1206,2024-05-28,194,71,13774.00,""
1206,2024-05-29,159,145,23055.00,""
1206,2024-05-30,106,117,12402.00,""
1206,2024-05-31,134,108,14472.00,""
1206,2024-06-04,224,248,55552.00,""
1206,2024-06-10,160,242,38720.00,""
1206,2024-06-13,139,238,33082.00,""
1206,2024-06-17,167,149,24883.00,""
1206,2024-06-19,112,182,20384.00,""
1206,2024-06-25,140,183,25620.00,""
1206,2024-06-26,277,139,38503.00,""
1206,2024-07-02,311,148,46028.00,""
1206,2024-07-05,262,161,42182.00,""
1206,2024-07-06,234,72,16848.00,""
1206,2024-07-08,202,202,40804.00,""
1206,2024-07-10,208,113,23504.00,""
1206,2024-07-11,180,61,10980.00,""
1206,2024-07-12,323,57,18411.00,""
1206,2024-07-13,208,54,11232.00,""
1206,2024-07-15,132,67,8844.00,""
1206,2024-07-18,251,87,21837.00,""
1206,2024-07-20,106,216,22896.00,""
1206,2024-07-25,281,246,69126.00,""
1206,2024-07-26,296,240,71040.00,""
1206,2024-07-27,208,132,27456.00,""
1206,2024-08-02,114,188,21432.00,""
1206,2024-08-07,274,212,58088.00,""
1206,2024-08-22,350,169,59150.00,""
1472,2024-05-19,87,149,12963.00,""
1472,2024-05-22,200,87,17400.00,""
1472,2024-05-25,158,27,4266.00,""
1472,2024-05-27,105,43,4515.00,""
1472,2024-06-03,100,222,22200.00,""
1472,2024-06-06,100,127,12700.00,""
1472,2024-06-08,309,71,21939.00,""
1472,2024-06-12,266,87,23142.00,""
1472,2024-06-13,329,199,65471.00,""
1472,2024-06-16,225,167,37575.00,""
1472,2024-06-26,209,242,50578.00,""
1472,2024-06-28,348,172,59856.00,""
1472,2024-06-29,347,151,52397.00,""
1472,2024-07-03,142,142,20164.00,""
1472,2024-07-10,292,60,17520.00,""
1472,2024-07-11,138,108,14904.00,""
1472,2024-07-13,346,156,53976.00,""
1472,2024-07-16,319,86,27434.00,""
1472,2024-07-19,235,128,30080.00,""
1472,2024-07-25,211,67,14137.00,""
1472,2024-07-30,233,64,14912.00,""
1472,2024-08-12,346,229,79234.00,""
1472,2024-08-16,204,221,45084.00,""
1472,2024-08-19,147,53,7791.00,""
1472,2024-08-21,112,113,12656.00,""
1472,2024-08-23,250,198,49500.00,""
1472,2024-09-05,226,76,17176.00,""
1472,2024-09-09,127,108,13716.00,""
1472,2024-09-11,166,135,22410.00,""
1472,2024-09-14,277,142,39334.00,""
1472,2024-09-18,160,108,17280.00,""
1472,2024-09-22,207,156,32292.00,""
1333,2024-05-10,67,95,6365.00,""
1333,2024-05-11,129,147,18963.00,""
1333,2024-05-12,96,137,13152.00,""
1333,2024-05-14,55,78,4290.00,""
1333,2024-05-23,180,90,16200.00,""
1333,2024-05-24,59,57,3363.00,""
1333,2024-06-03,93,61,5673.00,""
1333,2024-06-08,121,124,15004.00,""
1333,2024-06-09,102,176,17952.00,""
1333,2024-06-13,116,90,10440.00,""
1357,2024-05-09,108,96,10368.00,""
1357,2024-05-27,88,137,12056.00,""
1357,2024-05-29,145,71,10295.00,""
1357,2024-06-01,237,245,58065.00,""
1357,2024-06-03,171,148,25308.00,""
1357,2024-06-05,271,53,14363.00,""
1357,2024-06-09,204,136,27744.00,""
1357,2024-06-10,316,166,52456.00,""
1357,2024-06-17,327,85,27795.00,""
1557,2024-05-19,49,85,4165.00,""
1557,2024-05-20,75,60,4500.00,""
1557,2024-05-30,196,54,10584.00,""
1557,2024-06-04,147,176,25872.00,""
1557,2024-06-14,204,203,41412.00,""
1557,2024-06-15,280,245,68600.00,""
1557,2024-06-17,152,64,9728.00,""
1557,2024-06-21,165,208,34320.00,""
1557,2024-06-22,203,180,36540.00,""
1557,2024-06-23,194,248,48112.00,""
1557,2024-06-26,277,172,47644.00,""
1557,2024-06-28,338,64,21632.00,""
1557,2024-07-07,107,55,5885.00,""
1557,2024-07-16,287,83,23821.00,""
1557,2024-07-18,350,140,49000.00,""
1557,2024-07-23,222,179,39738.00,""
1557,2024-07-25,162,96,15552.00,""
1557,2024-07-26,154,184,28336.00,""
1557,2024-08-01,293,107,31351.00,""
1557,2024-08-04,139,204,28356.00,""
1557,2024-08-08,193,248,47864.00,""
1557,2024-08-10,289,172,49708.00,""
1557,2024-08-15,197,174,34278.00,""
1557,2024-08-17,119,185,22015.00,""
1527,2024-05-16,131,46,6026.00,""
1527,2024-05-17,184,26,4784.00,""
1527,2024-05-18,178,137,24386.00,""
1527,2024-05-23,168,91,15288.00,""
1527,2024-05-28,88,65,5720.00,""
1527,2024-06-04,206,215,44290.00,""
1527,2024-06-08,183,220,40260.00,""
1527,2024-06-11,296,58,17168.00,""
1527,2024-06-13,345,96,33120.00,""
1527,2024-06-16,346,88,30448.00,""
1527,2024-06-17,312,110,34320.00,""
1527,2024-06-20,287,220,63140.00,""
1527,2024-06-22,319,125,39875.00,""
1527,2024-06-23,136,169,22984.00,""
1527,2024-06-25,184,94,17296.00,""
1527,2024-06-26,155,59,9145.00,""
1527,2024-06-27,267,246,65682.00,""
1527,2024-06-29,125,135,16875.00,""
1527,2024-07-01,265,187,49555.00,""
1527,2024-07-02,142,124,17608.00,""
1527,2024-07-08,179,186,33294.00,""
1527,2024-07-13,346,97,33562.00,""
1527,2024-07-16,115,200,23000.00,""
1527,2024-07-17,312,203,63336.00,""
1527,2024-07-22,332,63,20916.00,""
1527,2024-07-25,279,221,61659.00,""
1527,2024-07-26,89,187,16643.00,""
1527,2024-08-03,251,84,21084.00,""
1527,2024-08-09,150,153,22950.00,""
1527,2024-08-11,120,159,19080.00,""
1527,2024-08-12,113,196,22148.00,""
1527,2024-08-14,114,58,6612.00,""
1527,2024-08-16,303,202,61206.00,""
1527,2024-08-18,216,147,31752.00,""
1527,2024-08-19,165,102,16830.00,""
1527,2024-08-20,185,104,19240.00,""
1527,2024-08-21,194,220,42680.00,""
1527,2024-08-31,350,120,42000.00,""
1527,2024-09-01,267,142,37914.00,""
1527,2024-09-03,262,138,36156.00,""
1527,2024-09-07,215,132,28380.00,""
1527,2024-09-14,279,107,29853.00,""
1527,2024-09-15,272,150,40800.00,""
1486,2024-05-08,163,118,19234.00,""
1486,2024-05-12,118,109,12862.00,""
1486,2024-05-13,87,135,11745.00,""
1486,2024-05-15,122,100,12200.00,""
1486,2024-05-19,137,128,17536.00,""
1486,2024-05-22,61,121,7381.00,""
1486,2024-05-24,43,48,2064.00,""
1486,2024-05-25,79,99,7821.00,""
1486,2024-05-30,69,135,9315.00,""
1486,2024-05-31,87,83,7221.00,""
1486,2024-06-02,107,179,19153.00,""
1486,2024-06-04,250,180,45000.00,""
1486,2024-06-10,181,224,40544.00,""
1486,2024-06-11,265,103,27295.00,""
1486,2024-06-21,262,186,48732.00,""
1486,2024-06-24,178,73,12994.00,""
1486,2024-06-25,229,120,27480.00,""
1486,2024-06-26,322,239,76958.00,""
1486,2024-06-27,283,178,50374.00,""
1486,2024-06-28,232,115,26680.00,""
1486,2024-07-04,316,84,26544.00,""
1486,2024-07-10,217,172,37324.00,""
1486,2024-07-12,124,103,12772.00,""
1486,2024-07-13,341,222,75702.00,""
1486,2024-07-14,316,80,25280.00,""
1486,2024-07-25,294,155,45570.00,""
1486,2024-07-29,240,58,13920.00,""
1486,2024-07-30,150,154,23100.00,""
1486,2024-07-31,314,203,63742.00,""
1486,2024-08-01,141,225,31725.00,""
1486,2024-08-02,88,226,19888.00,""
1486,2024-08-05,304,177,53808.00,""
1486,2024-08-07,133,83,11039.00,""
1486,2024-08-10,327,143,46761.00,""
1486,2024-08-11,166,93,15438.00,""
1486,2024-08-17,324,124,40176.00,""
1486,2024-08-22,344,157,54008.00,""
1245,2024-05-13,88,64,5632.00,""
1245,2024-05-17,102,127,12954.00,""
1245,2024-05-18,86,150,12900.00,""
1245,2024-05-19,65,99,6435.00,""
1245,2024-05-22,87,35,3045.00,""
1245,2024-05-23,109,84,9156.00,""
1245,2024-05-24,90,84,7560.00,""
1245,2024-05-25,73,42,3066.00,""
1245,2024-05-26,81,102,8262.00,""
1245,2024-05-30,100,29,2900.00,""
1245,2024-06-09,287,107,30709.00,""
1245,2024-06-11,171,240,41040.00,""
1245,2024-06-12,200,206,41200.00,""
1245,2024-06-19,135,125,16875.00,""
1245,2024-06-21,322,223,71806.00,""
1245,2024-06-23,87,105,9135.00,""
1245,2024-06-28,134,114,15276.00,""
1245,2024-07-02,115,150,17250.00,""
1245,2024-07-04,118,67,7906.00,""
1245,2024-07-11,343,201,68943.00,""
1436,2024-05-11,176,87,15312.00,""
1436,2024-05-14,163,52,8476.00,""
1436,2024-05-19,159,29,4611.00,""
1436,2024-05-25,165,32,5280.00,""
1436,2024-05-26,114,43,4902.00,""
1436,2024-05-27,50,62,3100.00,""
1436,2024-05-31,155,76,11780.00,""
1436,2024-06-07,341,217,73997.00,""
1436,2024-06-13,292,96,28032.00,""
1436,2024-06-22,211,134,28274.00,""
1436,2024-06-23,332,216,71712.00,""
1436,2024-06-26,172,155,26660.00,""
1436,2024-07-04,134,197,26398.00,""
1436,2024-07-11,309,120,37080.00,""
1436,2024-07-14,122,68,8296.00,""
1436,2024-07-21,349,63,21987.00,""
1436,2024-07-26,337,160,53920.00,""
1436,2024-08-02,309,71,21939.00,""
1436,2024-08-04,82,68,5576.00,""
1436,2024-08-05,300,223,66900.00,""
1436,2024-08-07,244,165,40260.00,""
1436,2024-08-12,254,229,58166.00,""
1436,2024-08-13,207,90,18630.00,""
1436,2024-08-14,288,63,18144.00,""
1436,2024-08-29,148,202,29896.00,""
1480,2024-05-16,48,29,1392.00,""
1480,2024-05-17,72,136,9792.00,""
1480,2024-05-23,200,53,10600.00,""
1480,2024-05-28,195,150,29250.00,""
1480,2024-06-06,312,112,34944.00,""
1480,2024-06-16,319,151,48169.00,""
1480,2024-06-24,264,210,55440.00,""
1480,2024-06-26,283,204,57732.00,""
1480,2024-07-02,137,225,30825.00,""
1480,2024-07-09,148,51,7548.00,""
1480,2024-07-12,84,128,10752.00,""
1480,2024-07-16,319,128,40832.00,""
1480,2024-07-21,297,83,24651.00,""
1480,2024-07-23,250,164,41000.00,""
1480,2024-07-24,180,186,33480.00,""
1480,2024-08-01,346,171,59166.00,""
1480,2024-08-04,291,197,57327.00,""
1480,2024-08-06,288,154,44352.00,""
1480,2024-08-07,319,95,30305.00,""
1480,2024-08-09,310,220,68200.00,""
1377,2024-05-09,167,78,13026.00,""
1377,2024-05-10,73,88,6424.00,""
1377,2024-05-11,145,36,5220.00,""
1377,2024-05-12,148,105,15540.00,""
1377,2024-05-14,120,45,5400.00,""
1377,2024-05-16,111,139,15429.00,""
1377,2024-05-20,43,58,2494.00,""
1377,2024-05-26,82,96,7872.00,""
1377,2024-05-27,40,115,4600.00,""
1377,2024-05-29,63,119,7497.00,""
1377,2024-05-31,153,150,22950.00,""
1377,2024-06-02,174,239,41586.00,""
1377,2024-06-03,172,221,38012.00,""
1377,2024-06-07,317,185,58645.00,""
1377,2024-06-20,277,109,30193.00,""
1377,2024-06-24,94,154,14476.00,""
1377,2024-06-28,175,192,33600.00,""
1377,2024-07-03,285,87,24795.00,""
1377,2024-07-16,302,248,74896.00,""
1377,2024-07-20,205,74,15170.00,""
1377,2024-07-26,316,190,60040.00,""
1377,2024-07-27,207,180,37260.00,""
1377,2024-07-29,246,147,36162.00,""
1377,2024-08-01,187,215,40205.00,""
1377,2024-08-02,211,179,37769.00,""
1377,2024-08-04,170,78,13260.00,""
1377,2024-08-06,148,96,14208.00,""
1377,2024-08-08,181,69,12489.00,""
1377,2024-08-17,215,152,32680.00,""
1377,2024-08-19,292,89,25988.00,""
1377,2024-08-23,297,67,19899.00,""
1377,2024-08-29,149,190,28310.00,""
1377,2024-09-01,223,113,25199.00,""
1377,2024-09-03,150,104,15600.00,""
1377,2024-09-05,270,95,25650.00,""
1377,2024-09-10,113,66,7458.00,""
1377,2024-09-14,254,104,26416.00,""
1377,2024-09-20,169,72,12168.00,""
1377,2024-09-22,294,146,42924.00,""
1377,2024-09-24,167,181,30227.00,""
1310,2024-05-13,173,149,25777.00,""
1310,2024-05-17,180,120,21600.00,""
1310,2024-05-18,164,120,19680.00,""
1310,2024-05-22,88,133,11704.00,""
1310,2024-05-23,82,24,1968.00,""
1310,2024-05-26,44,28,1232.00,""
1310,2024-05-28,134,148,19832.00,""
1310,2024-05-31,131,64,8384.00,""
1310,2024-06-02,154,52,8008.00,""
1310,2024-06-03,114,73,8322.00,""
1310,2024-06-08,286,118,33748.00,""
1310,2024-06-11,89,147,13083.00,""
1310,2024-06-13,84,77,6468.00,""
1310,2024-06-14,137,71,9727.00,""
1310,2024-06-28,242,201,48642.00,""
1310,2024-06-30,248,137,33976.00,""
1310,2024-07-02,349,138,48162.00,""
1310,2024-07-04,257,204,52428.00,""
1310,2024-07-07,216,90,19440.00,""
1310,2024-07-09,148,138,20424.00,""
1310,2024-07-18,228,52,11856.00,""
1310,2024-07-19,283,129,36507.00,""
1310,2024-07-21,340,55,18700.00,""
1310,2024-08-01,149,137,20413.00,""
1310,2024-08-03,235,94,22090.00,""
1310,2024-08-05,142,211,29962.00,""
1310,2024-08-08,216,242,52272.00,""
1310,2024-08-15,295,160,47200.00,""
1310,2024-08-16,338,89,30082.00,""
1310,2024-08-17,231,138,31878.00,""
1310,2024-08-25,137,61,8357.00,""
1310,2024-08-26,146,82,11972.00,""
1310,2024-08-29,295,245,72275.00,""
1310,2024-08-31,80,58,4640.00,""
1310,2024-09-01,292,69,20148.00,""
1364,2024-05-15,162,148,23976.00,""
1364,2024-05-20,66,82,5412.00,""
1364,2024-05-23,191,146,27886.00,""
1364,2024-05-24,105,64,6720.00,""
1364,2024-05-25,106,90,9540.00,""
1364,2024-05-27,178,138,24564.00,""
1364,2024-05-31,163,116,18908.00,""
1364,2024-06-01,335,74,24790.00,""
1364,2024-06-07,104,97,10088.00,""
1364,2024-06-13,255,86,21930.00,""
1364,2024-06-15,141,170,23970.00,""
1364,2024-06-16,310,198,61380.00,""
1364,2024-06-21,179,83,14857.00,""
1364,2024-06-24,107,97,10379.00,""
1364,2024-06-26,253,230,58190.00,""
1364,2024-06-29,304,77,23408.00,""
1364,2024-06-30,151,154,23254.00,""
1364,2024-07-01,236,127,29972.00,""
1364,2024-07-04,110,139,15290.00,""
1364,2024-07-12,344,246,84624.00,""
1364,2024-07-15,303,96,29088.00,""
1364,2024-07-21,281,149,41869.00,""
1364,2024-07-27,253,50,12650.00,""
1364,2024-07-28,277,130,36010.00,""
1213,2024-05-17,64,77,4928.00,""
1213,2024-05-22,59,37,2183.00,""
1213,2024-05-24,48,132,6336.00,""
1213,2024-05-31,44,74,3256.00,""
1213,2024-06-03,164,66,10824.00,""
1213,2024-06-06,239,147,35133.00,""
1213,2024-06-07,240,98,23520.00,""
1213,2024-06-10,265,201,53265.00,""
1213,2024-06-13,131,118,15458.00,""
1213,2024-06-15,162,211,34182.00,""
1213,2024-06-25,276,168,46368.00,""
1213,2024-06-26,99,147,14553.00,""
1213,2024-06-29,148,159,23532.00,""
1213,2024-06-30,145,118,17110.00,""
1220,2024-05-16,96,42,4032.00,""
1220,2024-05-17,124,71,8804.00,""
1220,2024-05-18,197,88,17336.00,""
1220,2024-05-20,194,120,23280.00,""
1220,2024-05-22,50,43,2150.00,""
1220,2024-05-24,62,90,5580.00,""
1220,2024-06-01,111,152,16872.00,""
1220,2024-06-02,256,212,54272.00,""
1220,2024-06-09,325,220,71500.00,""
1220,2024-07-03,294,120,35280.00,""
1220,2024-07-07,125,182,22750.00,""
1220,2024-07-15,106,126,13356.00,""
1220,2024-07-16,214,240,51360.00,""
1220,2024-07-17,325,207,67275.00,""
1220,2024-07-22,86,164,14104.00,""
1220,2024-07-23,180,141,25380.00,""
1220,2024-08-14,311,164,51004.00,""
1220,2024-08-19,193,63,12159.00,""
1220,2024-08-28,250,207,51750.00,""
1220,2024-08-31,192,97,18624.00,""
1220,2024-09-04,105,120,12600.00,""
1595,2024-05-13,178,32,5696.00,""
1595,2024-05-14,176,57,10032.00,""
1595,2024-05-15,162,109,17658.00,""
1595,2024-05-16,103,133,13699.00,""
1595,2024-05-19,160,63,10080.00,""
1595,2024-05-22,77,65,5005.00,""
1595,2024-05-25,141,74,10434.00,""
1595,2024-05-31,57,30,1710.00,""
1595,2024-06-02,97,102,9894.00,""
1595,2024-06-04,139,207,28773.00,""
1595,2024-06-05,207,87,18009.00,""
1595,2024-06-07,266,89,23674.00,""
1595,2024-06-10,346,174,60204.00,""
1320,2024-05-17,86,108,9288.00,""
1320,2024-05-20,105,128,13440.00,""
1320,2024-05-21,101,43,4343.00,""
1320,2024-05-24,61,124,7564.00,""
1320,2024-05-26,99,40,3960.00,""
1320,2024-05-28,190,141,26790.00,""
1320,2024-05-29,149,62,9238.00,""
1320,2024-06-03,211,191,40301.00,""
1320,2024-06-04,210,156,32760.00,""
1320,2024-06-17,281,97,27257.00,""
1320,2024-06-19,87,232,20184.00,""
1320,2024-06-24,292,112,32704.00,""
1320,2024-06-25,197,60,11820.00,""
1534,2024-05-14,87,44,3828.00,""
1534,2024-05-15,79,29,2291.00,""
1534,2024-05-20,173,148,25604.00,""
1534,2024-05-24,167,33,5511.00,""
1534,2024-05-28,57,128,7296.00,""
1534,2024-05-30,138,42,5796.00,""
1534,2024-06-01,251,203,50953.00,""
1534,2024-06-11,240,87,20880.00,""
1534,2024-06-12,115,195,22425.00,""
1534,2024-06-18,236,210,49560.00,""
1534,2024-06-20,209,162,33858.00,""
1534,2024-06-25,94,228,21432.00,""
1534,2024-06-27,142,82,11644.00,""
1534,2024-06-29,144,79,11376.00,""
1534,2024-07-14,222,130,28860.00,""
1534,2024-07-18,305,216,65880.00,""
1534,2024-07-21,162,236,38232.00,""
1534,2024-07-22,317,210,66570.00,""
1534,2024-07-30,109,54,5886.00,""
1534,2024-08-01,133,144,19152.00,""
1534,2024-08-03,224,60,13440.00,""
1534,2024-08-09,176,105,18480.00,""
1495,2024-05-18,88,58,5104.00,""
1495,2024-05-23,105,48,5040.00,""
1495,2024-05-24,55,21,1155.00,""
1495,2024-05-29,196,61,11956.00,""
1495,2024-05-31,90,31,2790.00,""
1495,2024-06-02,271,140,37940.00,""
1495,2024-06-10,83,241,20003.00,""
1495,2024-06-13,225,88,19800.00,""
1244,2024-05-09,57,72,4104.00,""
1244,2024-05-10,118,20,2360.00,""
1244,2024-05-12,149,116,17284.00,""
1244,2024-05-13,51,105,5355.00,""
1244,2024-05-14,128,105,13440.00,""
1244,2024-05-18,64,143,9152.00,""
1244,2024-05-19,154,48,7392.00,""
