id_interne_plant,date,etat,note
1562,2024-09-12,O,""
1562,2024-09-16,O,""
1562,2024-09-18,O,""
1562,2024-09-21,O,""
1313,2024-05-17,O,""
1313,2024-05-20,C,""
1313,2024-05-25,O,""
1313,2024-05-30,O,""
1313,2024-06-04,O,""
1313,2024-06-11,O,""
1313,2024-06-12,O,""
1313,2024-06-22,O,""
1313,2024-06-23,O,""
1313,2024-06-24,O,""
1708,2024-05-22,O,""
1708,2024-05-24,O,""
1708,2024-06-11,O,""
1708,2024-06-13,B,""
1708,2024-06-17,O,""
1708,2024-06-22,O,""
1708,2024-06-27,C,""
1708,2024-07-03,D,""
1708,2024-07-04,O,""
1708,2024-07-05,O,""
1344,2024-06-02,O,""
1344,2024-06-03,O,""
1344,2024-06-13,B,""
1344,2024-06-14,B,""
1344,2024-06-15,O,""
1344,2024-06-16,X,""
1344,2024-06-17,O,""
1344,2024-06-26,O,""
1344,2024-06-30,O,""
1344,2024-07-03,X,""
1344,2024-07-12,O,""
1344,2024-07-14,O,""
1344,2024-07-20,O,""
1344,2024-07-24,B,""
1344,2024-07-26,O,""
1344,2024-08-03,O,""
1344,2024-08-08,B,""
1344,2024-08-09,O,""
1344,2024-08-10,O,""
1344,2024-08-11,O,""
1344,2024-08-15,O,""
1344,2024-08-16,O,""
1344,2024-08-22,C,""
1344,2024-08-25,O,""
1344,2024-08-28,O,""
1698,2024-06-20,O,""
1698,2024-06-22,B,""
1698,2024-06-24,O,""
1698,2024-06-26,O,""
1698,2024-07-04,B,""
1698,2024-07-06,B,""
1711,2024-06-01,O,""
1711,2024-06-04,C,""
1711,2024-06-19,O,""
1711,2024-06-20,O,""
1711,2024-06-21,O,""
1711,2024-07-06,O,""
1711,2024-07-17,O,""
1711,2024-07-23,O,""
1711,2024-07-28,O,""
1711,2024-07-30,O,""
1711,2024-08-04,O,""
1711,2024-08-09,O,""
1711,2024-08-11,O,""
1711,2024-08-15,O,""
1711,2024-08-19,O,""
1711,2024-08-20,B,""
1711,2024-08-21,X,""
1711,2024-08-22,O,""
1711,2024-09-03,X,""
1711,2024-09-13,B,""
1711,2024-09-14,X,""
1711,2024-09-19,X,""
1555,2024-06-02,O,""
1555,2024-06-04,O,""
1555,2024-06-05,O,""
1555,2024-06-06,O,""
1555,2024-06-16,O,""
1555,2024-06-18,O,""
1555,2024-06-20,O,""
1555,2024-06-21,O,""
1555,2024-06-22,O,""
1555,2024-07-04,B,""
1555,2024-07-09,O,""
1555,2024-07-20,B,""
1555,2024-07-25,C,""
1555,2024-07-26,O,""
1555,2024-07-28,O,""
1555,2024-08-03,O,""
1555,2024-08-08,B,""
1555,2024-08-12,O,""
1555,2024-08-22,O,""
1555,2024-08-26,B,""
1555,2024-08-30,O,""
1555,2024-09-01,O,""
1555,2024-09-03,O,""
1555,2024-09-04,O,""
1555,2024-09-07,O,""
1555,2024-09-08,O,""
1555,2024-09-14,O,""
1555,2024-09-16,N,""
1555,2024-09-17,O,""
1555,2024-09-18,X,""
1555,2024-09-20,O,""
1555,2024-09-21,X,""
1555,2024-09-22,O,""
1555,2024-09-23,O,""
1555,2024-09-28,O,""
1555,2024-09-30,B,""
1755,2024-06-08,B,""
1755,2024-06-09,O,""
1755,2024-06-13,O,""
1755,2024-06-15,B,""
1755,2024-06-19,O,""
1755,2024-06-21,B,""
1755,2024-06-25,O,""
1755,2024-06-26,B,""
1755,2024-06-27,C,""
1755,2024-06-30,X,""
1755,2024-07-07,O,""
1755,2024-07-10,C,""
1755,2024-07-17,O,""
1755,2024-07-23,O,""
1755,2024-07-24,B,""
1755,2024-07-27,O,""
1755,2024-07-28,O,""
1755,2024-08-03,O,""
1755,2024-08-07,O,""
1755,2024-08-08,O,""
1755,2024-08-11,O,""
1755,2024-08-12,O,""
1746,2024-05-26,C,""
1746,2024-06-01,O,""
1746,2024-06-02,O,""
1746,2024-06-03,O,""
1746,2024-06-04,O,""
1746,2024-06-05,O,""
1746,2024-06-06,O,""
1746,2024-06-15,O,""
1746,2024-06-17,B,""
1746,2024-06-18,O,""
1746,2024-06-19,O,""
1746,2024-06-22,O,""
1746,2024-06-23,O,""
1746,2024-06-26,O,""
1746,2024-06-27,N,""
1746,2024-06-30,C,""
1746,2024-07-05,O,""
1746,2024-07-07,O,""
1746,2024-07-08,O,""
1746,2024-07-18,C,""
1746,2024-07-20,O,""
1746,2024-07-24,O,""
1746,2024-07-29,O,""
1746,2024-07-31,O,""
1746,2024-08-03,O,""
1746,2024-08-06,B,""
1746,2024-08-07,B,""
1335,2024-06-08,O,""
1335,2024-06-11,O,""
1335,2024-06-23,O,""
1335,2024-06-25,O,""
1335,2024-06-29,O,""
1335,2024-07-01,O,""
1335,2024-07-02,O,""
1335,2024-07-03,B,""
1335,2024-07-09,O,""
1335,2024-07-22,O,""
1335,2024-07-30,O,""
1335,2024-07-31,X,""
1335,2024-08-06,O,""
1335,2024-08-10,O,""
1335,2024-08-31,X,""
1335,2024-09-03,O,""
1335,2024-09-05,O,""
1335,2024-09-07,O,""
1335,2024-09-10,O,""
1335,2024-09-17,B,""
1335,2024-09-20,O,""
1335,2024-09-24,O,""
1335,2024-09-25,B,""
1335,2024-09-27,O,""
1785,2024-05-31,O,""
1785,2024-06-02,O,""
1785,2024-06-03,O,""
1785,2024-06-07,O,""
1785,2024-06-08,O,""
1785,2024-06-09,O,""
1785,2024-06-11,O,""
1785,2024-06-16,O,""
1785,2024-06-19,B,""
1785,2024-06-20,O,""
1785,2024-06-27,O,""
1785,2024-06-29,O,""
1785,2024-07-03,O,""
1785,2024-07-07,O,""
1785,2024-07-17,O,""
1785,2024-07-19,O,""
1785,2024-07-22,O,""
1785,2024-07-24,B,""
1785,2024-07-27,O,""
1785,2024-08-07,O,""
1785,2024-08-10,O,""
1785,2024-08-11,O,""
1785,2024-08-13,O,""
1785,2024-08-15,O,""
1785,2024-08-18,O,""
1785,2024-08-19,B,""
1522,2024-05-31,O,""
1522,2024-06-01,O,""
1522,2024-06-06,B,""
1522,2024-06-11,O,""
1522,2024-06-15,O,""
1522,2024-06-17,O,""
1522,2024-07-02,O,""
1522,2024-07-03,B,""
1522,2024-07-07,O,""
1522,2024-07-12,O,""
1611,2024-06-04,O,""
1611,2024-06-08,O,""
1611,2024-06-17,B,""
1611,2024-06-20,B,""
1611,2024-06-21,O,""
1611,2024-06-23,O,""
1611,2024-06-29,B,""
1611,2024-07-02,O,""
1611,2024-07-03,O,""
1611,2024-07-09,B,""
1611,2024-07-10,O,""
1611,2024-07-12,O,""
1611,2024-07-14,X,""
1611,2024-07-16,O,""
1611,2024-07-17,O,""
1611,2024-07-18,O,""
1611,2024-07-21,O,""
1611,2024-07-22,O,""
1611,2024-07-26,B,""
1611,2024-07-29,O,""
1611,2024-08-03,O,""
1611,2024-08-04,O,""
1611,2024-08-09,O,""
1611,2024-08-18,O,""
1568,2024-05-29,O,""
1568,2024-05-31,O,""
1568,2024-06-05,O,""
1568,2024-06-06,O,""
1568,2024-06-09,O,""
1568,2024-06-11,N,""
1568,2024-06-14,O,""
1568,2024-06-16,O,""
1568,2024-06-22,O,""
1568,2024-06-26,O,""
1568,2024-06-29,O,""
1568,2024-07-01,O,""
1568,2024-07-06,O,""
1568,2024-07-07,O,""
1568,2024-07-09,O,""
1568,2024-07-11,B,""
1568,2024-07-12,O,""
1568,2024-07-13,B,""
1568,2024-07-18,C,""
1568,2024-07-26,O,""
1568,2024-07-27,O,""
1568,2024-07-28,B,""
1568,2024-08-02,O,""
1568,2024-08-04,O,""
1309,2024-05-26,O,""
1309,2024-05-28,O,""
1309,2024-05-31,C,""
1309,2024-06-01,X,""
1309,2024-06-05,X,""
1309,2024-06-06,O,""
1309,2024-06-14,O,""
1309,2024-06-16,O,""
1309,2024-06-22,O,""
1309,2024-06-23,B,""
1309,2024-06-27,O,""
1309,2024-07-07,O,""
1309,2024-07-16,O,""
1309,2024-07-18,N,""
1309,2024-07-20,O,""
1309,2024-07-29,O,""
1309,2024-07-30,O,""
1309,2024-08-07,O,""
1309,2024-08-23,O,""
1309,2024-08-25,O,""
1309,2024-08-28,O,""
1309,2024-09-04,O,""
1309,2024-09-05,O,""
1309,2024-09-06,X,""
1309,2024-09-11,O,""
1309,2024-09-12,X,""
1309,2024-09-13,B,""
1309,2024-09-24,B,""
1309,2024-09-27,O,""
1351,2024-05-28,O,""
1351,2024-05-29,B,""
1351,2024-06-04,O,""
1351,2024-06-05,O,""
1351,2024-06-08,X,""
1351,2024-06-11,B,""
1351,2024-06-15,O,""
1351,2024-06-17,B,""
1351,2024-06-19,O,""
1351,2024-06-24,O,""
1351,2024-06-28,O,""
1351,2024-07-01,O,""
1351,2024-07-06,N,""
1351,2024-07-10,O,""
1351,2024-07-15,B,""
1351,2024-07-18,O,""
1351,2024-07-19,O,""
1351,2024-07-20,N,""
1351,2024-07-21,O,""
1351,2024-07-25,O,""
1351,2024-07-26,O,""
1351,2024-08-03,B,""
1192,2024-05-28,O,""
1192,2024-05-30,D,""
1192,2024-05-31,B,""
1192,2024-06-02,B,""
1192,2024-06-05,X,""
1192,2024-06-06,X,""
1192,2024-06-07,O,""
1192,2024-06-14,O,""
1192,2024-06-15,O,""
1192,2024-06-19,O,""
1192,2024-06-21,C,""
1192,2024-06-24,O,""
1192,2024-06-27,O,""
1192,2024-06-28,O,""
1192,2024-07-01,O,""
1192,2024-07-07,O,""
1192,2024-07-13,O,""
1192,2024-07-17,O,""
1192,2024-07-18,O,""
1192,2024-07-20,O,""
1192,2024-07-26,X,""
1192,2024-07-27,O,""
1192,2024-08-06,O,""
1192,2024-08-10,O,""
1192,2024-08-12,B,""
1192,2024-08-13,O,""
1192,2024-08-17,B,""
1192,2024-08-21,O,""
1192,2024-08-26,O,""
1719,2024-06-06,O,""
1719,2024-06-11,B,""
1719,2024-06-12,O,""
1719,2024-06-19,B,""
1719,2024-06-22,O,""
1719,2024-06-24,O,""
1719,2024-07-01,O,""
1719,2024-07-02,O,""
1719,2024-07-03,B,""
1719,2024-07-07,O,""
1719,2024-07-08,O,""
1719,2024-07-09,B,""
1719,2024-07-11,O,""
1719,2024-07-13,O,""
1719,2024-07-16,O,""
1719,2024-07-20,O,""
1719,2024-07-22,O,""
1719,2024-07-25,O,""
1491,2024-05-29,O,""
1491,2024-06-01,O,""
1491,2024-06-02,O,""
1491,2024-06-04,X,""
1491,2024-06-06,O,""
1491,2024-06-09,O,""
1491,2024-06-11,C,""
1491,2024-06-16,O,""
1491,2024-06-21,O,""
1491,2024-06-22,O,""
1491,2024-06-23,O,""
1491,2024-06-24,O,""
1491,2024-06-29,O,""
1491,2024-07-06,O,""
1491,2024-07-07,X,""
1366,2024-05-31,O,""
1366,2024-06-03,B,""
1366,2024-06-12,X,""
1366,2024-06-20,O,""
1366,2024-06-28,O,""
1366,2024-07-05,O,""
1366,2024-07-11,O,""
1366,2024-07-16,O,""
1366,2024-07-18,B,""
1366,2024-07-20,O,""
1366,2024-07-21,O,""
1366,2024-07-23,O,""
1366,2024-07-28,O,""
1366,2024-08-01,O,""
1366,2024-08-04,B,""
1366,2024-08-13,O,""
1366,2024-08-15,B,""
1366,2024-08-20,O,""
1366,2024-08-21,O,""
1366,2024-08-22,O,""
1366,2024-08-23,B,""
1366,2024-08-28,B,""
1366,2024-08-30,O,""
1366,2024-09-11,B,""
1366,2024-09-12,C,""
1366,2024-09-13,O,""
1366,2024-09-14,O,""
1366,2024-09-23,O,""
1366,2024-09-25,O,""
1366,2024-09-29,C,""
1458,2024-05-25,O,""
1458,2024-06-04,O,""
1458,2024-06-10,B,""
1458,2024-06-12,O,""
1458,2024-06-14,O,""
1458,2024-06-18,B,""
1458,2024-06-20,B,""
1458,2024-06-21,O,""
1458,2024-06-24,O,""
1458,2024-06-25,O,""
1458,2024-06-30,B,""
1458,2024-07-01,B,""
1458,2024-07-07,O,""
1458,2024-07-10,O,""
1458,2024-07-13,O,""
1458,2024-07-14,B,""
1458,2024-07-17,O,""
1458,2024-07-20,O,""
1458,2024-07-23,O,""
1458,2024-07-29,O,""
1458,2024-07-30,O,""
1458,2024-08-02,O,""
1458,2024-08-09,O,""
1458,2024-08-18,O,""
1458,2024-08-20,O,""
1458,2024-08-21,B,""
1458,2024-08-23,O,""
1458,2024-08-25,O,""
1458,2024-08-31,O,""
1458,2024-09-01,X,""
1458,2024-09-03,O,""
1458,2024-09-08,O,""
1458,2024-09-12,O,""
1458,2024-09-25,B,""
1458,2024-09-26,O,""
1458,2024-09-28,B,""
1597,2024-06-07,O,""
1597,2024-06-12,O,""
1597,2024-06-16,O,""
1597,2024-06-20,O,""
1597,2024-06-29,O,""
1597,2024-07-05,O,""
1597,2024-07-08,O,""
1597,2024-07-10,O,""
1597,2024-07-14,B,""
1597,2024-07-17,B,""
1597,2024-07-18,O,""
1597,2024-07-23,C,""
1597,2024-07-27,O,""
1597,2024-08-07,O,""
1597,2024-08-08,D,""
1597,2024-08-16,B,""
1597,2024-08-17,O,""
1597,2024-08-19,B,""
1597,2024-08-20,O,""
1597,2024-08-26,B,""
1597,2024-09-02,O,""
1597,2024-09-03,C,""
1597,2024-09-08,C,""
1597,2024-09-11,O,""
1597,2024-09-12,X,""
1597,2024-09-15,X,""
1597,2024-09-16,X,""
1597,2024-09-18,C,""
1597,2024-09-19,O,""
1597,2024-09-24,O,""
1597,2024-09-25,B,""
1597,2024-09-26,O,""
1597,2024-09-29,X,""
1597,2024-09-30,O,""
1793,2024-06-01,O,""
1793,2024-06-05,O,""
1793,2024-06-08,O,""
1793,2024-06-15,O,""
1793,2024-06-23,O,""
1793,2024-06-26,O,""
1793,2024-07-02,O,""
1793,2024-07-03,O,""
1793,2024-07-09,O,""
1793,2024-07-12,O,""
1793,2024-07-14,B,""
1793,2024-07-15,O,""
1793,2024-07-26,O,""
1793,2024-07-29,X,""
1793,2024-08-02,O,""
1793,2024-08-10,O,""
1793,2024-08-13,C,""
1793,2024-08-15,O,""
1793,2024-08-18,B,""
1793,2024-08-29,B,""
1793,2024-08-30,O,""
1322,2024-06-16,X,""
1322,2024-06-18,X,""
1322,2024-06-25,O,""
1322,2024-06-26,O,""
1322,2024-07-06,O,""
1322,2024-07-07,O,""
1322,2024-07-18,C,""
1353,2024-06-04,O,""
1353,2024-06-07,O,""
1353,2024-06-08,B,""
1353,2024-06-11,X,""
1353,2024-06-12,O,""
1353,2024-06-18,O,""
1353,2024-06-22,N,""
1353,2024-06-26,O,""
1353,2024-06-27,O,""
1353,2024-06-30,O,""
1353,2024-07-06,O,""
1353,2024-07-16,O,""
1353,2024-07-18,O,""
1353,2024-07-21,O,""
1353,2024-07-22,O,""
1353,2024-07-26,O,""
1353,2024-08-02,O,""
1353,2024-08-06,O,""
1353,2024-08-08,O,""
1353,2024-08-12,O,""
1353,2024-08-24,O,""
1353,2024-08-27,O,""
1353,2024-08-28,O,""
1353,2024-09-02,O,""
1353,2024-09-05,X,""
1353,2024-09-13,B,""
1353,2024-09-14,C,""
1353,2024-09-20,B,""
1353,2024-09-21,O,""
1353,2024-09-24,O,""
1386,2024-06-04,O,""
1386,2024-06-06,O,""
1386,2024-06-09,O,""
1386,2024-06-21,O,""
1386,2024-06-23,X,""
1386,2024-06-24,B,""
1386,2024-06-26,O,""
1386,2024-06-27,B,""
1386,2024-06-28,B,""
1386,2024-07-01,O,""
1386,2024-07-04,B,""
1386,2024-07-09,O,""
1386,2024-07-15,O,""
1386,2024-07-17,B,""
1386,2024-07-20,O,""
1386,2024-07-21,O,""
1386,2024-07-22,B,""
1386,2024-07-25,O,""
1386,2024-08-09,O,""
1386,2024-08-22,O,""
1386,2024-08-28,C,""
1386,2024-08-31,C,""
1386,2024-09-03,O,""
1386,2024-09-06,B,""
1386,2024-09-07,D,""
1386,2024-09-11,B,""
1386,2024-09-17,O,""
1386,2024-09-19,B,""
1386,2024-09-20,O,""
1651,2024-05-28,O,""
1651,2024-05-29,O,""
1651,2024-06-02,O,""
1651,2024-06-04,O,""
1651,2024-06-10,O,""
1651,2024-06-11,O,""
1651,2024-06-19,O,""
1651,2024-06-24,O,""
1651,2024-06-25,X,""
1651,2024-06-28,O,""
1651,2024-06-29,X,""
1651,2024-07-02,O,""
1651,2024-07-11,O,""
1651,2024-07-14,O,""
1440,2024-06-03,O,""
1440,2024-06-09,O,""
1440,2024-06-10,O,""
1440,2024-06-15,O,""
1440,2024-06-16,O,""
1440,2024-06-18,O,""
1440,2024-06-21,O,""
1440,2024-06-22,O,""
1440,2024-06-23,O,""
1440,2024-06-27,O,""
1440,2024-06-29,X,""
1440,2024-07-01,B,""
1440,2024-07-05,B,""
1440,2024-07-16,O,""
1440,2024-07-18,O,""
1440,2024-07-26,O,""
1440,2024-08-05,B,""
1440,2024-08-06,O,""
1440,2024-08-07,O,""
1440,2024-08-09,B,""
1440,2024-08-10,O,""
1440,2024-08-11,O,""
1440,2024-08-12,O,""
1440,2024-08-21,O,""
1440,2024-08-27,O,""
1440,2024-09-02,O,""
1440,2024-09-06,O,""
1440,2024-09-09,O,""
1440,2024-09-10,O,""
1779,2024-06-03,X,""
1779,2024-06-08,O,""
1779,2024-06-15,O,""
1779,2024-06-16,O,""
1779,2024-06-20,O,""
1779,2024-06-25,O,""
1779,2024-06-26,C,""
1779,2024-06-29,O,""
1779,2024-07-17,O,""
1779,2024-07-20,B,""
1779,2024-07-31,O,""
1528,2024-05-30,O,""
1528,2024-05-31,O,""
1528,2024-06-05,O,""
1528,2024-06-15,O,""
1528,2024-06-16,O,""
1528,2024-06-17,O,""
1528,2024-06-20,O,""
1528,2024-06-29,O,""
1528,2024-07-02,B,""
1528,2024-07-04,O,""
1528,2024-07-05,B,""
1528,2024-07-08,O,""
1528,2024-07-09,O,""
1528,2024-07-11,O,""
1528,2024-07-13,B,""
1528,2024-07-15,O,""
1528,2024-07-16,O,""
1528,2024-07-19,O,""
1528,2024-07-21,X,""
1528,2024-07-25,N,""
1528,2024-07-26,O,""
1528,2024-07-31,O,""
1528,2024-08-02,O,""
1528,2024-08-04,O,""
1528,2024-08-06,B,""
1528,2024-08-09,B,""
1528,2024-08-13,O,""
1528,2024-09-02,X,""
1528,2024-09-05,B,""
1528,2024-09-11,O,""
1528,2024-09-12,X,""
1412,2024-06-03,B,""
1412,2024-06-05,B,""
1412,2024-06-06,O,""
1412,2024-06-07,O,""
1412,2024-06-08,O,""
1412,2024-06-11,O,""
1412,2024-06-29,C,""
1412,2024-07-01,O,""
1412,2024-07-04,O,""
1269,2024-05-29,O,""
1269,2024-05-30,O,""
1269,2024-06-06,O,""
1269,2024-06-07,O,""
1269,2024-06-11,B,""
1269,2024-06-13,B,""
1269,2024-06-18,C,""
1269,2024-06-19,B,""
1269,2024-06-23,O,""
1269,2024-06-25,O,""
1269,2024-06-26,O,""
1269,2024-06-29,O,""
1269,2024-07-16,B,""
1269,2024-07-31,O,""
1269,2024-08-02,X,""
1269,2024-08-05,B,""
1269,2024-08-07,O,""
1269,2024-08-10,O,""
1269,2024-08-18,O,""
1269,2024-08-21,O,""
1269,2024-08-23,O,""
1269,2024-09-07,O,""
1269,2024-09-09,B,""
1269,2024-09-12,O,""
1269,2024-09-14,O,""
1269,2024-09-15,O,""
1269,2024-09-16,B,""
1269,2024-09-18,B,""
1269,2024-09-21,O,""
1269,2024-09-23,O,""
1269,2024-09-24,O,""
1269,2024-09-26,O,""
1269,2024-09-27,B,""
1269,2024-09-29,O,""
1269,2024-09-30,B,""
1241,2024-05-29,O,""
1241,2024-06-01,O,""
1241,2024-06-04,O,""
1241,2024-06-06,O,""
1241,2024-06-08,O,""
1241,2024-06-10,O,""
1241,2024-06-15,O,""
1241,2024-06-16,O,""
1241,2024-06-17,O,""
1241,2024-06-19,B,""
1241,2024-06-20,O,""
1241,2024-06-21,O,""
1241,2024-06-22,O,""
1241,2024-06-27,O,""
1241,2024-06-28,B,""
1241,2024-06-29,O,""
1241,2024-07-02,X,""
1241,2024-07-08,O,""
1241,2024-07-09,O,""
1241,2024-07-18,O,""
1241,2024-07-28,X,""
1241,2024-08-04,B,""
1241,2024-08-11,O,""
1642,2024-06-03,B,""
1642,2024-06-13,C,""
1642,2024-06-19,O,""
1642,2024-06-23,B,""
1642,2024-06-24,O,""
1642,2024-06-25,X,""
1642,2024-06-28,B,""
1642,2024-07-02,O,""
1642,2024-07-06,B,""
1642,2024-07-13,O,""
1642,2024-07-15,O,""
1642,2024-07-17,O,""
1642,2024-07-19,O,""
1642,2024-08-01,O,""
1642,2024-08-02,O,""
1642,2024-08-04,B,""
1642,2024-08-10,O,""
1642,2024-08-18,B,""
1642,2024-08-19,B,""
1642,2024-08-21,O,""
1642,2024-08-30,O,""
1642,2024-08-31,O,""
1642,2024-09-02,D,""
1642,2024-09-04,O,""
1642,2024-09-06,O,""
1642,2024-09-07,O,""
1642,2024-09-16,B,""
1642,2024-09-17,O,""
1707,2024-06-05,X,""
1707,2024-06-10,O,""
1707,2024-06-16,O,""
1707,2024-06-18,B,""
1707,2024-06-21,B,""
1707,2024-06-22,O,""
1707,2024-06-26,C,""
1707,2024-06-30,O,""
1707,2024-07-02,B,""
1707,2024-07-03,O,""
1707,2024-07-19,O,""
1707,2024-07-24,O,""
1508,2024-06-02,O,""
1508,2024-06-11,O,""
1508,2024-06-16,O,""
1508,2024-06-18,O,""
1508,2024-06-19,X,""
1508,2024-07-04,B,""
1411,2024-05-29,O,""
1411,2024-05-30,O,""
1411,2024-05-31,O,""
1411,2024-06-02,O,""
1411,2024-06-05,O,""
1411,2024-06-10,O,""
1411,2024-06-12,B,""
1411,2024-06-14,B,""
1411,2024-06-15,O,""
1411,2024-07-08,O,""
1411,2024-07-10,O,""
1411,2024-07-11,O,""
1411,2024-07-13,O,""
1411,2024-07-17,X,""
1411,2024-07-26,B,""
1411,2024-07-27,O,""
1411,2024-07-28,B,""
1541,2024-05-30,O,""
1541,2024-06-03,B,""
1541,2024-06-04,C,""
1541,2024-06-07,O,""
1541,2024-06-11,X,""
1541,2024-06-13,O,""
1541,2024-06-23,O,""
1541,2024-06-25,O,""
1541,2024-06-26,O,""
1541,2024-06-27,O,""
1541,2024-07-03,O,""
1541,2024-07-08,O,""
1541,2024-07-09,O,""
1541,2024-07-10,B,""
1541,2024-07-11,X,""
1541,2024-07-17,O,""
1541,2024-07-20,X,""
1541,2024-08-05,C,""
1541,2024-08-06,O,""
1541,2024-08-14,O,""
1541,2024-08-15,O,""
1541,2024-08-17,B,""
1541,2024-08-20,O,""
1541,2024-08-22,D,""
1541,2024-08-23,O,""
1541,2024-08-26,X,""
1541,2024-08-27,B,""
1541,2024-08-30,O,""
1541,2024-09-05,O,""
1541,2024-09-08,B,""
1541,2024-09-14,N,""
1541,2024-09-16,B,""
1541,2024-09-18,O,""
1489,2024-05-29,X,""
1489,2024-05-30,O,""
1489,2024-05-31,O,""
1489,2024-06-01,X,""
1489,2024-06-03,O,""
1489,2024-06-04,O,""
1489,2024-06-11,O,""
1489,2024-06-19,O,""
1489,2024-06-21,C,""
1489,2024-06-23,O,""
1489,2024-07-04,O,""
1489,2024-07-07,O,""
1489,2024-07-11,O,""
1489,2024-07-15,O,""
1489,2024-07-27,O,""
1489,2024-07-29,O,""
1741,2024-06-02,O,""
1741,2024-06-03,O,""
1741,2024-06-04,O,""
1741,2024-06-10,O,""
1741,2024-06-12,O,""
1741,2024-06-14,O,""
1741,2024-06-16,O,""
1741,2024-06-22,O,""
1741,2024-06-23,O,""
1741,2024-06-24,B,""
1741,2024-07-01,O,""
1471,2024-06-06,O,""
1471,2024-06-07,O,""
1471,2024-06-08,B,""
1471,2024-06-18,O,""
1471,2024-06-30,X,""
1471,2024-07-07,O,""
1471,2024-07-12,O,""
1471,2024-07-13,O,""
1471,2024-07-14,O,""
1471,2024-07-16,B,""
1471,2024-07-17,O,""
1471,2024-07-18,O,""
1471,2024-07-29,O,""
1471,2024-08-02,O,""
1471,2024-08-05,O,""
1471,2024-08-06,O,""
1471,2024-08-07,O,""
1200,2024-05-31,O,""
1200,2024-06-11,O,""
1200,2024-06-15,O,""
1200,2024-06-22,B,""
1200,2024-06-23,O,""
1200,2024-06-26,O,""
1200,2024-07-14,O,""
1200,2024-07-18,O,""
1200,2024-07-19,B,""
1200,2024-07-22,O,""
1200,2024-07-26,O,""
1200,2024-07-28,B,""
1200,2024-08-01,B,""
1200,2024-08-06,O,""
1200,2024-08-09,O,""
1200,2024-08-16,O,""
1200,2024-08-18,O,""
1200,2024-08-23,B,""
1200,2024-08-24,B,""
1200,2024-08-29,B,""
1759,2024-05-31,O,""
1759,2024-06-02,O,""
1759,2024-06-06,O,""
1759,2024-06-10,O,""
1759,2024-06-11,O,""
1759,2024-06-15,O,""
1759,2024-06-23,O,""
1759,2024-06-25,O,""
1759,2024-06-27,O,""
1759,2024-06-30,O,""
1759,2024-07-08,O,""
1759,2024-07-10,O,""
1759,2024-07-15,O,""
1759,2024-07-24,O,""
1545,2024-06-08,O,""
1545,2024-06-09,O,""
1545,2024-06-11,O,""
1545,2024-06-13,O,""
1545,2024-06-15,O,""
1545,2024-06-19,O,""
1545,2024-06-22,O,""
1545,2024-07-04,O,""
1545,2024-07-08,B,""
1545,2024-07-10,B,""
1545,2024-07-12,O,""
1545,2024-07-14,O,""
1545,2024-07-19,O,""
1545,2024-07-24,O,""
1545,2024-07-27,O,""
1545,2024-07-28,O,""
1545,2024-07-29,O,""
1545,2024-08-03,O,""
1665,2024-06-03,O,""
1665,2024-06-09,O,""
1665,2024-06-13,B,""
1665,2024-06-15,X,""
1665,2024-06-17,O,""
1665,2024-06-27,O,""
1665,2024-07-02,O,""
1665,2024-07-06,B,""
1665,2024-07-07,O,""
1665,2024-07-11,O,""
1271,2024-05-28,O,""
1271,2024-06-03,O,""
1271,2024-06-05,O,""
1271,2024-06-06,O,""
1271,2024-06-11,O,""
1271,2024-06-13,B,""
1271,2024-07-10,O,""
1271,2024-07-11,O,""
1271,2024-07-12,O,""
1271,2024-07-14,O,""
1271,2024-07-22,O,""
1271,2024-07-29,O,""
1271,2024-07-30,O,""
1271,2024-08-02,O,""
1271,2024-08-14,C,""
1271,2024-08-20,B,""
1271,2024-08-21,B,""
1578,2024-06-01,O,""
1578,2024-06-02,O,""
1578,2024-06-03,O,""
1578,2024-06-09,O,""
1578,2024-06-11,O,""
1578,2024-06-15,O,""
1578,2024-06-16,O,""
1578,2024-06-17,O,""
1578,2024-06-18,O,""
1578,2024-07-01,O,""
1578,2024-07-14,O,""
1744,2024-05-31,O,""
1744,2024-06-01,O,""
1744,2024-06-03,O,""
1744,2024-06-04,X,""
1744,2024-06-06,O,""
1744,2024-06-10,C,""
1744,2024-06-11,O,""
1744,2024-06-15,O,""
1744,2024-06-21,B,""
1744,2024-06-22,O,""
1744,2024-06-25,O,""
1744,2024-06-28,O,""
1744,2024-07-02,O,""
1744,2024-07-03,O,""
1744,2024-07-11,O,""
1744,2024-07-16,O,""
1744,2024-07-19,B,""
1736,2024-06-06,B,""
1736,2024-06-08,O,""
1736,2024-06-11,O,""
1736,2024-06-13,B,""
1736,2024-06-14,B,""
1736,2024-06-16,O,""
1736,2024-06-22,O,""
1736,2024-06-23,O,""
1736,2024-06-24,X,""
1736,2024-07-06,O,""
1736,2024-07-08,O,""
1736,2024-07-13,O,""
1736,2024-07-18,O,""
1736,2024-07-19,O,""
1736,2024-07-24,O,""
1736,2024-08-02,O,""
1736,2024-08-04,B,""
1722,2024-05-26,O,""
1722,2024-05-28,B,""
1722,2024-06-08,O,""
1722,2024-06-11,B,""
1722,2024-06-12,B,""
1722,2024-06-14,O,""
1722,2024-06-18,O,""
1722,2024-06-21,C,""
1722,2024-07-01,C,""
1722,2024-07-02,O,""
1722,2024-07-10,C,""
1722,2024-07-13,N,""
