id_interne_plant,date,longueur,largeur,superficie,note
779,2025-09-20,913.00,469.00,428197.0000,Plante un peu croche
779,2025-08-01,82.00,377.00,30914.0000,Super belle plante
779,2025-07-13,154.00,300.00,46200.0000,Goute très bon
5,2025-09-28,678.00,246.00,166788.0000,Plante un peu croche
5,2025-11-03,147.00,231.00,33957.0000,Plante un peu croche
5,2025-06-10,582.00,128.00,74496.0000,Plante un peu croche
5,2025-11-05,670.00,433.00,290110.0000,Goute très bon
5,2025-07-31,30.00,718.00,21540.0000,Plante un peu croche
5,2025-12-10,891.00,958.00,853578.0000,Goute très bon
426,2025-11-10,392.00,685.00,268520.0000,Plante un peu croche
426,2025-06-10,172.00,914.00,157208.0000,Belle forme pour celle-ci!
426,2025-10-05,512.00,30.00,15360.0000,Belle forme pour celle-ci!
426,2025-06-02,802.00,248.00,198896.0000,Plante un peu croche
830,2025-08-01,265.00,89.00,23585.0000,Super belle plante
619,2025-09-05,325.00,796.00,258700.0000,Plante un peu croche
619,2025-07-02,506.00,341.00,172546.0000,Un chevreuil est passé par là
619,2025-07-03,818.00,752.00,615136.0000,Super belle plante
623,2025-12-27,591.00,428.00,252948.0000,Un chevreuil est passé par là
623,2025-08-24,613.00,611.00,374543.0000,Goute très bon
623,2025-07-09,404.00,203.00,82012.0000,Goute très bon
623,2025-12-20,773.00,284.00,219532.0000,Belle forme pour celle-ci!
1119,2025-12-12,999.00,627.00,626373.0000,Plante un peu croche
1119,2025-11-30,309.00,908.00,280572.0000,Super belle plante
1119,2025-10-04,21.00,436.00,9156.0000,Goute très bon
212,2025-12-18,126.00,586.00,73836.0000,Un chevreuil est passé par là
212,2025-06-11,545.00,313.00,170585.0000,Goute très bon
212,2025-08-26,870.00,513.00,446310.0000,Goute très bon
212,2025-07-10,22.00,852.00,18744.0000,Un chevreuil est passé par là
212,2025-12-17,386.00,450.00,173700.0000,Plante un peu croche
212,2025-07-13,386.00,11.00,4246.0000,Belle forme pour celle-ci!
212,2025-10-30,219.00,584.00,127896.0000,Un chevreuil est passé par là
980,2025-06-23,848.00,657.00,557136.0000,Plante un peu croche
980,2025-09-08,660.00,326.00,215160.0000,Goute très bon
814,2025-10-31,351.00,651.00,228501.0000,Plante un peu croche
814,2025-11-26,974.00,298.00,290252.0000,Plante un peu croche
814,2025-11-05,814.00,288.00,234432.0000,Super belle plante
814,2025-06-13,304.00,316.00,96064.0000,Super belle plante
87,2025-07-30,405.00,534.00,216270.0000,Goute très bon
87,2025-08-18,355.00,886.00,314530.0000,Belle forme pour celle-ci!
87,2025-07-03,18.00,874.00,15732.0000,Belle forme pour celle-ci!
87,2025-06-03,479.00,242.00,115918.0000,Goute très bon
399,2025-11-26,727.00,731.00,531437.0000,Belle forme pour celle-ci!
399,2025-06-09,510.00,29.00,14790.0000,Goute très bon
399,2025-06-22,457.00,795.00,363315.0000,Un chevreuil est passé par là
398,2025-11-14,398.00,794.00,316012.0000,Goute très bon
38,2025-06-10,362.00,493.00,178466.0000,Super belle plante
38,2025-06-20,182.00,717.00,130494.0000,Super belle plante
38,2025-11-07,15.00,380.00,5700.0000,Un chevreuil est passé par là
38,2025-10-10,923.00,754.00,695942.0000,Plante un peu croche
38,2025-08-20,484.00,977.00,472868.0000,Super belle plante
38,2025-07-29,722.00,96.00,69312.0000,Super belle plante
38,2025-12-12,828.00,966.00,799848.0000,Un chevreuil est passé par là
1027,2025-12-23,616.00,307.00,189112.0000,Super belle plante
1027,2025-12-28,792.00,253.00,200376.0000,Un chevreuil est passé par là
1027,2025-11-14,240.00,667.00,160080.0000,Un chevreuil est passé par là
1027,2025-12-11,81.00,912.00,73872.0000,Plante un peu croche
1027,2025-07-20,780.00,795.00,620100.0000,Plante un peu croche
1027,2025-09-08,409.00,354.00,144786.0000,Super belle plante
1027,2025-10-29,563.00,984.00,553992.0000,Goute très bon
340,2025-09-03,388.00,621.00,240948.0000,Un chevreuil est passé par là
340,2025-08-30,358.00,732.00,262056.0000,Plante un peu croche
340,2025-10-25,286.00,794.00,227084.0000,Super belle plante
340,2025-12-15,200.00,651.00,130200.0000,Goute très bon
340,2025-09-21,939.00,98.00,92022.0000,Goute très bon
340,2025-06-06,76.00,332.00,25232.0000,Un chevreuil est passé par là
110,2025-08-17,783.00,374.00,292842.0000,Belle forme pour celle-ci!
110,2025-10-23,376.00,817.00,307192.0000,Super belle plante
110,2025-09-09,261.00,436.00,113796.0000,Un chevreuil est passé par là
110,2025-10-24,530.00,758.00,401740.0000,Un chevreuil est passé par là
1016,2025-10-24,120.00,967.00,116040.0000,Super belle plante
1016,2025-08-08,832.00,277.00,230464.0000,Belle forme pour celle-ci!
1016,2025-10-26,537.00,612.00,328644.0000,Belle forme pour celle-ci!
1016,2025-06-25,125.00,167.00,20875.0000,Goute très bon
394,2025-10-11,884.00,686.00,606424.0000,Belle forme pour celle-ci!
394,2025-06-19,599.00,271.00,162329.0000,Un chevreuil est passé par là
394,2025-12-20,719.00,60.00,43140.0000,Goute très bon
301,2025-08-28,22.00,79.00,1738.0000,Belle forme pour celle-ci!
301,2025-10-21,219.00,277.00,60663.0000,Super belle plante
301,2025-09-27,60.00,497.00,29820.0000,Un chevreuil est passé par là
301,2025-10-27,895.00,888.00,794760.0000,Un chevreuil est passé par là
460,2025-09-08,872.00,265.00,231080.0000,Goute très bon
460,2025-09-02,723.00,12.00,8676.0000,Super belle plante
460,2025-10-03,419.00,914.00,382966.0000,Belle forme pour celle-ci!
460,2025-11-07,112.00,575.00,64400.0000,Belle forme pour celle-ci!
460,2025-10-04,643.00,782.00,502826.0000,Belle forme pour celle-ci!
608,2025-06-30,197.00,911.00,179467.0000,Belle forme pour celle-ci!
608,2025-10-13,964.00,677.00,652628.0000,Belle forme pour celle-ci!
296,2025-10-17,421.00,155.00,65255.0000,Un chevreuil est passé par là
296,2025-10-30,269.00,830.00,223270.0000,Belle forme pour celle-ci!
296,2025-12-26,795.00,716.00,569220.0000,Belle forme pour celle-ci!
296,2025-11-10,645.00,466.00,300570.0000,Super belle plante
296,2025-12-21,437.00,491.00,214567.0000,Goute très bon
296,2025-07-06,986.00,131.00,129166.0000,Plante un peu croche
296,2025-08-03,619.00,797.00,493343.0000,Super belle plante
386,2025-07-24,781.00,699.00,545919.0000,Belle forme pour celle-ci!
1046,2025-12-07,235.00,708.00,166380.0000,Un chevreuil est passé par là
1046,2025-10-25,129.00,452.00,58308.0000,Super belle plante
1046,2025-10-16,510.00,300.00,153000.0000,Plante un peu croche
1046,2025-12-22,426.00,741.00,315666.0000,Super belle plante
516,2025-06-23,124.00,983.00,121892.0000,Super belle plante
516,2025-10-05,611.00,643.00,392873.0000,Plante un peu croche
516,2025-11-23,779.00,583.00,454157.0000,Belle forme pour celle-ci!
516,2025-09-28,490.00,145.00,71050.0000,Un chevreuil est passé par là
516,2025-12-30,507.00,347.00,175929.0000,Belle forme pour celle-ci!
516,2025-08-03,477.00,733.00,349641.0000,Belle forme pour celle-ci!
516,2025-11-15,925.00,684.00,632700.0000,Plante un peu croche
1134,2025-10-11,269.00,732.00,196908.0000,Goute très bon
1134,2025-06-24,665.00,618.00,410970.0000,Super belle plante
1134,2025-11-11,851.00,637.00,542087.0000,Un chevreuil est passé par là
1126,2025-09-08,971.00,531.00,515601.0000,Un chevreuil est passé par là
1126,2025-08-02,629.00,191.00,120139.0000,Super belle plante
1126,2025-09-11,779.00,775.00,603725.0000,Goute très bon
1126,2025-11-30,45.00,423.00,19035.0000,Belle forme pour celle-ci!
1126,2025-08-21,870.00,962.00,836940.0000,Belle forme pour celle-ci!
1126,2025-12-28,425.00,506.00,215050.0000,Belle forme pour celle-ci!
53,2025-11-02,60.00,579.00,34740.0000,Plante un peu croche
53,2025-10-31,403.00,259.00,104377.0000,Belle forme pour celle-ci!
53,2025-08-23,508.00,749.00,380492.0000,Super belle plante
53,2025-10-20,832.00,431.00,358592.0000,Super belle plante
53,2025-10-01,121.00,460.00,55660.0000,Super belle plante
53,2025-06-21,616.00,123.00,75768.0000,Goute très bon
53,2025-06-26,384.00,911.00,349824.0000,Plante un peu croche
1033,2025-12-28,56.00,86.00,4816.0000,Goute très bon
1033,2025-11-29,404.00,558.00,225432.0000,Plante un peu croche
1033,2025-09-10,564.00,94.00,53016.0000,Un chevreuil est passé par là
1033,2025-10-07,191.00,666.00,127206.0000,Belle forme pour celle-ci!
8,2025-08-10,821.00,649.00,532829.0000,Plante un peu croche
8,2025-11-05,260.00,479.00,124540.0000,Un chevreuil est passé par là
8,2025-09-04,273.00,983.00,268359.0000,Belle forme pour celle-ci!
8,2025-10-04,207.00,127.00,26289.0000,Super belle plante
8,2025-10-14,90.00,728.00,65520.0000,Super belle plante
8,2025-09-03,623.00,187.00,116501.0000,Un chevreuil est passé par là
8,2025-07-13,125.00,266.00,33250.0000,Super belle plante
1161,2025-10-01,419.00,647.00,271093.0000,Belle forme pour celle-ci!
1161,2025-07-16,316.00,195.00,61620.0000,Plante un peu croche
1161,2025-10-05,955.00,30.00,28650.0000,Plante un peu croche
1161,2025-09-18,806.00,926.00,746356.0000,Belle forme pour celle-ci!
764,2025-10-25,958.00,719.00,688802.0000,Super belle plante
764,2025-08-19,215.00,48.00,10320.0000,Goute très bon
1146,2025-11-23,313.00,139.00,43507.0000,Super belle plante
1146,2025-12-03,693.00,189.00,130977.0000,Plante un peu croche
1146,2025-12-24,82.00,2.00,164.0000,Plante un peu croche
341,2025-06-12,91.00,652.00,59332.0000,Plante un peu croche
341,2025-09-10,28.00,401.00,11228.0000,Plante un peu croche
654,2025-09-23,480.00,562.00,269760.0000,Un chevreuil est passé par là
654,2025-08-02,326.00,138.00,44988.0000,Plante un peu croche
654,2025-10-20,282.00,964.00,271848.0000,Super belle plante
654,2025-11-19,159.00,420.00,66780.0000,Goute très bon
654,2025-08-26,811.00,217.00,175987.0000,Super belle plante
654,2025-06-13,795.00,550.00,437250.0000,Goute très bon
654,2025-12-02,530.00,310.00,164300.0000,Goute très bon
589,2025-06-01,751.00,726.00,545226.0000,Plante un peu croche
589,2025-11-25,651.00,439.00,285789.0000,Un chevreuil est passé par là
589,2025-09-04,205.00,415.00,85075.0000,Un chevreuil est passé par là
589,2025-11-02,534.00,627.00,334818.0000,Super belle plante
589,2025-12-18,170.00,557.00,94690.0000,Goute très bon
589,2025-11-16,880.00,98.00,86240.0000,Un chevreuil est passé par là
628,2025-12-19,361.00,884.00,319124.0000,Belle forme pour celle-ci!
628,2025-07-05,375.00,762.00,285750.0000,Un chevreuil est passé par là
628,2025-10-09,269.00,443.00,119167.0000,Belle forme pour celle-ci!
628,2025-07-22,203.00,511.00,103733.0000,Super belle plante
628,2025-07-16,593.00,943.00,559199.0000,Super belle plante
902,2025-10-12,190.00,683.00,129770.0000,Plante un peu croche
902,2025-06-19,161.00,357.00,57477.0000,Un chevreuil est passé par là
902,2025-11-30,351.00,336.00,117936.0000,Goute très bon
902,2025-09-19,392.00,794.00,311248.0000,Belle forme pour celle-ci!
902,2025-11-24,841.00,548.00,460868.0000,Goute très bon
983,2025-11-28,559.00,281.00,157079.0000,Un chevreuil est passé par là
983,2025-06-24,132.00,796.00,105072.0000,Goute très bon
983,2025-09-03,249.00,536.00,133464.0000,Goute très bon
983,2025-08-02,965.00,591.00,570315.0000,Plante un peu croche
60,2025-07-21,755.00,950.00,717250.0000,Belle forme pour celle-ci!
60,2025-06-12,185.00,608.00,112480.0000,Goute très bon
60,2025-09-24,435.00,852.00,370620.0000,Un chevreuil est passé par là
60,2025-09-18,162.00,726.00,117612.0000,Belle forme pour celle-ci!
60,2025-11-18,79.00,73.00,5767.0000,Plante un peu croche
135,2025-07-29,616.00,262.00,161392.0000,Plante un peu croche
135,2025-07-27,671.00,481.00,322751.0000,Un chevreuil est passé par là
135,2025-07-05,620.00,160.00,99200.0000,Belle forme pour celle-ci!
135,2025-11-12,325.00,232.00,75400.0000,Belle forme pour celle-ci!
135,2025-10-03,595.00,615.00,365925.0000,Super belle plante
135,2025-12-27,78.00,233.00,18174.0000,Belle forme pour celle-ci!
299,2025-11-23,502.00,165.00,82830.0000,Plante un peu croche
299,2025-07-24,620.00,118.00,73160.0000,Un chevreuil est passé par là
299,2025-08-09,665.00,788.00,524020.0000,Un chevreuil est passé par là
299,2025-07-28,386.00,152.00,58672.0000,Un chevreuil est passé par là
299,2025-11-28,830.00,655.00,543650.0000,Goute très bon
299,2025-06-16,717.00,254.00,182118.0000,Un chevreuil est passé par là
192,2025-09-13,802.00,987.00,791574.0000,Goute très bon
192,2025-08-06,668.00,219.00,146292.0000,Belle forme pour celle-ci!
192,2025-09-19,527.00,90.00,47430.0000,Goute très bon
192,2025-12-30,877.00,780.00,684060.0000,Goute très bon
192,2025-09-12,243.00,897.00,217971.0000,Super belle plante
192,2025-11-27,37.00,715.00,26455.0000,Un chevreuil est passé par là
192,2025-12-09,623.00,989.00,616147.0000,Super belle plante
228,2025-11-03,46.00,659.00,30314.0000,Super belle plante
228,2025-09-29,324.00,502.00,162648.0000,Plante un peu croche
228,2025-08-17,696.00,181.00,125976.0000,Plante un peu croche
228,2025-12-28,894.00,381.00,340614.0000,Goute très bon
228,2025-10-27,936.00,820.00,767520.0000,Plante un peu croche
113,2025-09-10,104.00,241.00,25064.0000,Goute très bon
113,2025-07-03,698.00,942.00,657516.0000,Plante un peu croche
113,2025-08-28,135.00,540.00,72900.0000,Goute très bon
113,2025-07-12,268.00,692.00,185456.0000,Goute très bon
113,2025-10-08,961.00,684.00,657324.0000,Goute très bon
113,2025-09-03,148.00,67.00,9916.0000,Un chevreuil est passé par là
149,2025-07-07,597.00,136.00,81192.0000,Belle forme pour celle-ci!
149,2025-06-04,257.00,889.00,228473.0000,Goute très bon
697,2025-06-12,738.00,566.00,417708.0000,Un chevreuil est passé par là
697,2025-06-09,917.00,101.00,92617.0000,Goute très bon
697,2025-10-31,720.00,117.00,84240.0000,Goute très bon
697,2025-07-14,282.00,140.00,39480.0000,Belle forme pour celle-ci!
697,2025-12-28,481.00,923.00,443963.0000,Plante un peu croche
697,2025-09-26,622.00,890.00,553580.0000,Super belle plante
396,2025-09-02,424.00,605.00,256520.0000,Super belle plante
396,2025-12-22,168.00,174.00,29232.0000,Un chevreuil est passé par là
396,2025-06-25,654.00,82.00,53628.0000,Super belle plante
396,2025-09-19,634.00,18.00,11412.0000,Belle forme pour celle-ci!
396,2025-06-06,469.00,392.00,183848.0000,Belle forme pour celle-ci!
396,2025-06-26,730.00,751.00,548230.0000,Plante un peu croche
396,2025-10-17,246.00,482.00,118572.0000,Belle forme pour celle-ci!
826,2025-10-18,212.00,289.00,61268.0000,Super belle plante
564,2025-06-03,732.00,930.00,680760.0000,Un chevreuil est passé par là
564,2025-09-14,958.00,216.00,206928.0000,Un chevreuil est passé par là
564,2025-09-29,849.00,587.00,498363.0000,Plante un peu croche
564,2025-11-01,595.00,709.00,421855.0000,Plante un peu croche
564,2025-06-20,780.00,512.00,399360.0000,Super belle plante
564,2025-10-24,591.00,324.00,191484.0000,Goute très bon
564,2025-10-21,517.00,542.00,280214.0000,Plante un peu croche
687,2025-08-26,961.00,682.00,655402.0000,Super belle plante
1021,2025-12-29,399.00,375.00,149625.0000,Goute très bon
1021,2025-08-09,522.00,646.00,337212.0000,Goute très bon
1021,2025-07-30,52.00,185.00,9620.0000,Belle forme pour celle-ci!
1021,2025-10-22,585.00,206.00,120510.0000,Goute très bon
1021,2025-06-26,192.00,10.00,1920.0000,Plante un peu croche
1021,2025-10-18,748.00,919.00,687412.0000,Un chevreuil est passé par là
155,2025-12-28,761.00,778.00,592058.0000,Belle forme pour celle-ci!
155,2025-12-01,614.00,60.00,36840.0000,Super belle plante
155,2025-06-08,119.00,446.00,53074.0000,Goute très bon
155,2025-12-29,926.00,868.00,803768.0000,Belle forme pour celle-ci!
155,2025-10-12,172.00,660.00,113520.0000,Goute très bon
155,2025-11-04,642.00,207.00,132894.0000,Plante un peu croche
155,2025-07-11,827.00,725.00,599575.0000,Plante un peu croche
375,2025-06-23,580.00,685.00,397300.0000,Un chevreuil est passé par là
375,2025-07-25,170.00,842.00,143140.0000,Un chevreuil est passé par là
375,2025-06-10,8.00,922.00,7376.0000,Belle forme pour celle-ci!
375,2025-06-01,228.00,586.00,133608.0000,Plante un peu croche
375,2025-08-07,963.00,791.00,761733.0000,Super belle plante
375,2025-06-30,488.00,23.00,11224.0000,Un chevreuil est passé par là
236,2025-09-06,321.00,901.00,289221.0000,Belle forme pour celle-ci!
743,2025-07-18,394.00,814.00,320716.0000,Super belle plante
743,2025-06-05,432.00,752.00,324864.0000,Goute très bon
635,2025-12-16,42.00,612.00,25704.0000,Un chevreuil est passé par là
635,2025-12-08,457.00,607.00,277399.0000,Goute très bon
635,2025-06-15,721.00,849.00,612129.0000,Super belle plante
1139,2025-09-12,965.00,7.00,6755.0000,Belle forme pour celle-ci!
1139,2025-10-06,231.00,739.00,170709.0000,Super belle plante
1139,2025-12-15,182.00,288.00,52416.0000,Un chevreuil est passé par là
1139,2025-11-17,132.00,260.00,34320.0000,Goute très bon
1172,2025-10-11,736.00,921.00,677856.0000,Un chevreuil est passé par là
1172,2025-08-07,39.00,997.00,38883.0000,Plante un peu croche
1172,2025-07-15,765.00,838.00,641070.0000,Super belle plante
708,2025-06-27,671.00,599.00,401929.0000,Super belle plante
708,2025-08-22,631.00,259.00,163429.0000,Super belle plante
708,2025-06-08,256.00,779.00,199424.0000,Super belle plante
708,2025-10-29,751.00,865.00,649615.0000,Plante un peu croche
708,2025-08-18,176.00,607.00,106832.0000,Belle forme pour celle-ci!
708,2025-08-11,478.00,676.00,323128.0000,Plante un peu croche
708,2025-06-15,495.00,483.00,239085.0000,Belle forme pour celle-ci!
336,2025-06-18,277.00,109.00,30193.0000,Goute très bon
336,2025-12-18,766.00,85.00,65110.0000,Goute très bon
336,2025-08-07,380.00,376.00,142880.0000,Goute très bon
336,2025-10-12,217.00,140.00,30380.0000,Plante un peu croche
336,2025-09-14,222.00,45.00,9990.0000,Plante un peu croche
906,2025-08-17,936.00,39.00,36504.0000,Plante un peu croche
906,2025-11-09,978.00,476.00,465528.0000,Un chevreuil est passé par là
906,2025-06-30,200.00,423.00,84600.0000,Un chevreuil est passé par là
906,2025-06-13,183.00,335.00,61305.0000,Goute très bon
906,2025-07-21,527.00,673.00,354671.0000,Un chevreuil est passé par là
186,2025-08-15,795.00,80.00,63600.0000,Plante un peu croche
186,2025-07-31,213.00,405.00,86265.0000,Goute très bon
186,2025-10-22,907.00,486.00,440802.0000,Un chevreuil est passé par là
186,2025-11-01,409.00,853.00,348877.0000,Goute très bon
509,2025-06-27,789.00,778.00,613842.0000,Super belle plante
509,2025-10-08,154.00,661.00,101794.0000,Super belle plante
509,2025-09-17,830.00,557.00,462310.0000,Belle forme pour celle-ci!
463,2025-07-15,3.00,161.00,483.0000,Un chevreuil est passé par là
573,2025-10-22,820.00,349.00,286180.0000,Un chevreuil est passé par là
573,2025-10-08,533.00,327.00,174291.0000,Un chevreuil est passé par là
573,2025-08-13,65.00,452.00,29380.0000,Goute très bon
573,2025-11-06,157.00,974.00,152918.0000,Goute très bon
573,2025-09-12,155.00,640.00,99200.0000,Un chevreuil est passé par là
573,2025-07-02,82.00,883.00,72406.0000,Goute très bon
573,2025-08-29,19.00,105.00,1995.0000,Super belle plante
679,2025-08-08,932.00,644.00,600208.0000,Belle forme pour celle-ci!
679,2025-10-20,137.00,763.00,104531.0000,Super belle plante
679,2025-11-14,807.00,280.00,225960.0000,Belle forme pour celle-ci!
679,2025-10-03,322.00,40.00,12880.0000,Plante un peu croche
679,2025-08-03,225.00,103.00,23175.0000,Goute très bon
679,2025-12-15,606.00,657.00,398142.0000,Goute très bon
679,2025-08-23,240.00,488.00,117120.0000,Plante un peu croche
916,2025-08-02,718.00,896.00,643328.0000,Goute très bon
916,2025-10-27,718.00,66.00,47388.0000,Belle forme pour celle-ci!
916,2025-08-18,618.00,108.00,66744.0000,Goute très bon
916,2025-07-26,277.00,362.00,100274.0000,Plante un peu croche
916,2025-11-07,194.00,200.00,38800.0000,Belle forme pour celle-ci!
178,2025-08-04,189.00,196.00,37044.0000,Belle forme pour celle-ci!
1108,2025-10-22,187.00,38.00,7106.0000,Belle forme pour celle-ci!
1108,2025-09-22,607.00,611.00,370877.0000,Plante un peu croche
1108,2025-06-10,887.00,128.00,113536.0000,Super belle plante
1108,2025-09-01,523.00,109.00,57007.0000,Belle forme pour celle-ci!
900,2025-11-17,86.00,621.00,53406.0000,Super belle plante
900,2025-09-27,24.00,557.00,13368.0000,Super belle plante
900,2025-12-06,995.00,359.00,357205.0000,Belle forme pour celle-ci!
900,2025-06-28,297.00,910.00,270270.0000,Goute très bon
900,2025-10-20,175.00,849.00,148575.0000,Belle forme pour celle-ci!
1045,2025-09-09,975.00,66.00,64350.0000,Un chevreuil est passé par là
1045,2025-10-30,531.00,117.00,62127.0000,Belle forme pour celle-ci!
1045,2025-10-15,938.00,416.00,390208.0000,Belle forme pour celle-ci!
1045,2025-07-20,699.00,20.00,13980.0000,Un chevreuil est passé par là
1045,2025-07-12,150.00,997.00,149550.0000,Goute très bon
1045,2025-09-17,939.00,85.00,79815.0000,Plante un peu croche
631,2025-07-02,679.00,86.00,58394.0000,Super belle plante
631,2025-07-13,136.00,183.00,24888.0000,Belle forme pour celle-ci!
23,2025-07-31,630.00,188.00,118440.0000,Belle forme pour celle-ci!
728,2025-11-10,932.00,104.00,96928.0000,Belle forme pour celle-ci!
658,2025-09-13,680.00,672.00,456960.0000,Plante un peu croche
658,2025-09-17,480.00,511.00,245280.0000,Plante un peu croche
658,2025-11-23,523.00,826.00,431998.0000,Un chevreuil est passé par là
71,2025-07-08,401.00,238.00,95438.0000,Un chevreuil est passé par là
71,2025-10-12,493.00,4.00,1972.0000,Plante un peu croche
1145,2025-12-18,846.00,283.00,239418.0000,Super belle plante
325,2025-11-10,493.00,837.00,412641.0000,Goute très bon
288,2025-08-07,239.00,806.00,192634.0000,Goute très bon
288,2025-08-23,201.00,219.00,44019.0000,Plante un peu croche
288,2025-06-06,338.00,996.00,336648.0000,Belle forme pour celle-ci!
288,2025-09-10,18.00,518.00,9324.0000,Belle forme pour celle-ci!
288,2025-11-24,610.00,740.00,451400.0000,Belle forme pour celle-ci!
288,2025-10-25,542.00,17.00,9214.0000,Un chevreuil est passé par là
538,2025-06-25,854.00,63.00,53802.0000,Goute très bon
538,2025-06-19,852.00,609.00,518868.0000,Un chevreuil est passé par là
538,2025-10-15,436.00,845.00,368420.0000,Un chevreuil est passé par là
538,2025-10-29,295.00,592.00,174640.0000,Super belle plante
538,2025-12-15,546.00,437.00,238602.0000,Belle forme pour celle-ci!
203,2025-06-06,138.00,681.00,93978.0000,Super belle plante
203,2025-07-24,853.00,542.00,462326.0000,Plante un peu croche
203,2025-10-19,933.00,307.00,286431.0000,Un chevreuil est passé par là
457,2025-09-26,666.00,923.00,614718.0000,Belle forme pour celle-ci!
457,2025-12-02,711.00,497.00,353367.0000,Plante un peu croche
457,2025-11-08,345.00,227.00,78315.0000,Belle forme pour celle-ci!
457,2025-09-02,609.00,746.00,454314.0000,Plante un peu croche
457,2025-07-08,209.00,361.00,75449.0000,Super belle plante
457,2025-09-10,110.00,569.00,62590.0000,Belle forme pour celle-ci!
457,2025-07-25,565.00,597.00,337305.0000,Un chevreuil est passé par là
588,2025-10-08,1.00,38.00,38.0000,Belle forme pour celle-ci!
588,2025-11-28,907.00,888.00,805416.0000,Super belle plante
588,2025-09-18,945.00,438.00,413910.0000,Belle forme pour celle-ci!
545,2025-10-24,695.00,411.00,285645.0000,Un chevreuil est passé par là
545,2025-06-22,945.00,195.00,184275.0000,Super belle plante
545,2025-07-13,492.00,383.00,188436.0000,Goute très bon
545,2025-09-14,278.00,655.00,182090.0000,Un chevreuil est passé par là
545,2025-09-13,701.00,516.00,361716.0000,Super belle plante
545,2025-11-12,520.00,936.00,486720.0000,Plante un peu croche
545,2025-09-05,973.00,923.00,898079.0000,Un chevreuil est passé par là
913,2025-06-22,73.00,18.00,1314.0000,Plante un peu croche
913,2025-12-28,890.00,951.00,846390.0000,Goute très bon
913,2025-09-13,830.00,642.00,532860.0000,Plante un peu croche
913,2025-12-04,624.00,507.00,316368.0000,Super belle plante
913,2025-12-20,413.00,412.00,170156.0000,Un chevreuil est passé par là
913,2025-11-30,12.00,306.00,3672.0000,Belle forme pour celle-ci!
594,2025-09-17,464.00,635.00,294640.0000,Un chevreuil est passé par là
594,2025-10-16,517.00,263.00,135971.0000,Goute très bon
594,2025-11-17,591.00,221.00,130611.0000,Belle forme pour celle-ci!
594,2025-08-24,416.00,91.00,37856.0000,Goute très bon
594,2025-07-28,433.00,876.00,379308.0000,Belle forme pour celle-ci!
1173,2025-11-05,688.00,835.00,574480.0000,Super belle plante
1173,2025-08-04,12.00,36.00,432.0000,Super belle plante
1173,2025-10-18,652.00,317.00,206684.0000,Belle forme pour celle-ci!
1173,2025-11-06,616.00,633.00,389928.0000,Goute très bon
1001,2025-09-14,780.00,834.00,650520.0000,Belle forme pour celle-ci!
1001,2025-07-14,327.00,244.00,79788.0000,Goute très bon
1001,2025-10-27,588.00,419.00,246372.0000,Plante un peu croche
1001,2025-06-26,681.00,850.00,578850.0000,Un chevreuil est passé par là
1001,2025-12-11,724.00,539.00,390236.0000,Plante un peu croche
1001,2025-12-01,473.00,485.00,229405.0000,Plante un peu croche
1001,2025-06-29,615.00,737.00,453255.0000,Belle forme pour celle-ci!
221,2025-10-07,662.00,907.00,600434.0000,Super belle plante
221,2025-10-01,245.00,470.00,115150.0000,Plante un peu croche
499,2025-09-02,156.00,955.00,148980.0000,Plante un peu croche
499,2025-10-08,261.00,805.00,210105.0000,Plante un peu croche
499,2025-11-30,148.00,17.00,2516.0000,Goute très bon
499,2025-12-03,248.00,531.00,131688.0000,Belle forme pour celle-ci!
282,2025-06-02,270.00,623.00,168210.0000,Un chevreuil est passé par là
282,2025-07-09,343.00,373.00,127939.0000,Plante un peu croche
282,2025-07-13,695.00,255.00,177225.0000,Plante un peu croche
282,2025-08-13,698.00,811.00,566078.0000,Belle forme pour celle-ci!
282,2025-06-19,13.00,331.00,4303.0000,Un chevreuil est passé par là
282,2025-08-27,766.00,657.00,503262.0000,Un chevreuil est passé par là
282,2025-10-17,858.00,386.00,331188.0000,Belle forme pour celle-ci!
703,2025-12-07,280.00,983.00,275240.0000,Super belle plante
703,2025-09-10,488.00,592.00,288896.0000,Un chevreuil est passé par là
802,2025-09-06,474.00,924.00,437976.0000,Goute très bon
802,2025-07-02,502.00,94.00,47188.0000,Super belle plante
802,2025-10-11,701.00,121.00,84821.0000,Goute très bon
802,2025-10-29,537.00,848.00,455376.0000,Super belle plante
844,2025-09-05,368.00,269.00,98992.0000,Un chevreuil est passé par là
1178,2025-08-27,930.00,344.00,319920.0000,Un chevreuil est passé par là
1178,2025-09-24,465.00,472.00,219480.0000,Goute très bon
1178,2025-10-27,836.00,512.00,428032.0000,Belle forme pour celle-ci!
1178,2025-07-30,276.00,994.00,274344.0000,Goute très bon
28,2025-07-24,433.00,810.00,350730.0000,Super belle plante
28,2025-07-17,957.00,422.00,403854.0000,Super belle plante
28,2025-11-15,606.00,11.00,6666.0000,Belle forme pour celle-ci!
28,2025-10-12,258.00,201.00,51858.0000,Goute très bon
28,2025-12-01,823.00,864.00,711072.0000,Plante un peu croche
749,2025-11-26,295.00,693.00,204435.0000,Plante un peu croche
749,2025-11-14,23.00,923.00,21229.0000,Plante un peu croche
749,2025-06-06,497.00,661.00,328517.0000,Goute très bon
749,2025-09-13,78.00,101.00,7878.0000,Plante un peu croche
520,2025-08-06,553.00,170.00,94010.0000,Un chevreuil est passé par là
520,2025-08-02,606.00,280.00,169680.0000,Super belle plante
